am,lf,evalue
410525,TRINITY_DN1457_c0_g1,3e-104
725502,TRINITY_DN9910_c0_g2,5e-35
725467,TRINITY_DN12942_c0_g1,0.0
725467,TRINITY_DN12942_c0_g1,3e-131
552579,TRINITY_DN5946_c0_g1,2e-134
552592,TRINITY_DN13268_c0_g1,0.0
410521,TRINITY_DN14148_c0_g1,0.0
408467,TRINITY_DN14148_c0_g1,0.0
410520,TRINITY_DN2779_c0_g1,7e-119
725310,TRINITY_DN8517_c0_g1,2e-49
408465,TRINITY_DN13446_c1_g1,3e-78
552632,TRINITY_DN1038_c0_g1,1e-67
725184,TRINITY_DN14406_c0_g1,3e-78
552640,TRINITY_DN1420_c0_g2,8e-118
552652,TRINITY_DN9626_c0_g1,0.0
725161,TRINITY_DN9626_c0_g1,1e-166
412941,TRINITY_DN13357_c0_g1,0.0
413794,TRINITY_DN10056_c0_g1,9e-131
725056,TRINITY_DN8091_c0_g2,1e-132
413793,TRINITY_DN19563_c0_g1,0.0
100577784,TRINITY_DN14008_c0_g2,3e-149
552701,TRINITY_DN14008_c0_g2,2e-143
724879,TRINITY_DN5130_c0_g1,2e-125
411520,TRINITY_DN15362_c0_g1,2e-153
551344,TRINITY_DN14154_c0_g1,2e-92
412954,TRINITY_DN11817_c0_g1,1e-140
551439,TRINITY_DN4575_c0_g1,0.0
409276,TRINITY_DN13939_c0_g3,0.0
724731,TRINITY_DN23568_c0_g1,9e-160
102656425,TRINITY_DN32038_c0_g1,5e-47
724594,TRINITY_DN32763_c0_g1,5e-146
724487,TRINITY_DN9671_c1_g1,4e-72
413305,TRINITY_DN3791_c0_g2,0.0
409862,TRINITY_DN6790_c0_g2,1e-111
724420,TRINITY_DN29854_c0_g1,1e-69
410121,TRINITY_DN10145_c1_g3,0.0
724339,TRINITY_DN1227_c0_g2,0.0
100576195,TRINITY_DN37071_c0_g1,2e-12
100576226,TRINITY_DN5380_c0_g2,3e-55
410120,TRINITY_DN749_c0_g1,1e-77
724293,TRINITY_DN1394_c0_g1,0.0
411920,TRINITY_DN6690_c0_g2,0.0
551303,TRINITY_DN6223_c0_g1,0.0
409405,TRINITY_DN8981_c0_g1,5e-51
410566,TRINITY_DN12684_c0_g1,0.0
408501,TRINITY_DN8844_c0_g1,0.0
724294,TRINITY_DN13228_c1_g1,1e-155
724294,TRINITY_DN13228_c1_g1,8e-143
408442,TRINITY_DN10401_c0_g2,0.0
551446,TRINITY_DN13988_c3_g1,0.0
408441,TRINITY_DN13988_c3_g1,0.0
724159,TRINITY_DN14156_c7_g1,0.0
724159,TRINITY_DN14156_c7_g1,2e-137
724159,TRINITY_DN14156_c7_g1,4e-92
724159,TRINITY_DN14156_c7_g1,3e-77
409614,TRINITY_DN12211_c0_g1,1e-124
727309,TRINITY_DN12211_c0_g1,7e-50
727312,TRINITY_DN13875_c1_g2,0.0
413285,TRINITY_DN13875_c1_g2,1e-121
413286,TRINITY_DN11486_c0_g1,5e-95
727335,TRINITY_DN4311_c0_g1,3e-28
102653748,TRINITY_DN952_c0_g1,4e-169
408500,TRINITY_DN10564_c0_g3,0.0
100576461,TRINITY_DN31532_c0_g1,3e-175
410565,TRINITY_DN10389_c0_g1,0.0
100576608,TRINITY_DN9232_c0_g1,2e-68
411495,TRINITY_DN13881_c0_g1,0.0
411495,TRINITY_DN13881_c0_g1,4e-22
727320,TRINITY_DN9045_c0_g1,0.0
412296,TRINITY_DN8899_c0_g1,0.0
727313,TRINITY_DN29813_c0_g1,2e-80
552355,TRINITY_DN11109_c0_g1,0.0
727311,TRINITY_DN11218_c0_g5,6e-167
409253,TRINITY_DN11641_c0_g5,0.0
410571,TRINITY_DN11185_c0_g1,0.0
410571,TRINITY_DN11185_c0_g1,7e-09
727294,TRINITY_DN13783_c0_g1,1e-70
410570,TRINITY_DN10783_c0_g1,0.0
727287,TRINITY_DN1885_c0_g1,4e-75
727284,TRINITY_DN27400_c0_g1,7e-105
410567,TRINITY_DN3704_c0_g1,0.0
408503,TRINITY_DN13145_c0_g1,4e-84
413569,TRINITY_DN11212_c0_g1,0.0
413569,TRINITY_DN11212_c0_g1,6e-27
413569,TRINITY_DN11212_c0_g1,4e-19
413569,TRINITY_DN11212_c0_g1,6e-17
413569,TRINITY_DN11212_c0_g1,8e-12
406128,TRINITY_DN29832_c0_g1,4e-63
410563,TRINITY_DN7005_c1_g1,8e-45
727254,TRINITY_DN5056_c0_g1,1e-66
410562,TRINITY_DN18723_c0_g1,0.0
410561,TRINITY_DN15311_c0_g1,8e-154
408497,TRINITY_DN10890_c0_g1,0.0
727238,TRINITY_DN5683_c0_g1,0.0
727235,TRINITY_DN30153_c0_g1,2e-84
727232,TRINITY_DN14054_c2_g1,0.0
102655815,TRINITY_DN22979_c0_g1,1e-23
410559,TRINITY_DN536_c0_g1,0.0
408494,TRINITY_DN12677_c0_g1,2e-77
408493,TRINITY_DN6085_c0_g1,7e-66
410558,TRINITY_DN5654_c0_g1,0.0
727185,TRINITY_DN7099_c0_g1,0.0
410557,TRINITY_DN2985_c0_g2,2e-62
727150,TRINITY_DN3026_c0_g2,0.0
552671,TRINITY_DN12816_c0_g1,0.0
727174,TRINITY_DN12816_c0_g1,0.0
100579005,TRINITY_DN36516_c0_g1,1e-44
727128,TRINITY_DN8614_c0_g1,7e-73
408489,TRINITY_DN7801_c0_g1,0.0
102653868,TRINITY_DN5764_c0_g1,5e-148
410556,TRINITY_DN11220_c0_g1,2e-101
727151,TRINITY_DN11220_c0_g1,1e-77
100577180,TRINITY_DN25168_c0_g1,9e-157
727135,TRINITY_DN12779_c2_g1,2e-42
552724,TRINITY_DN8347_c0_g1,6e-96
727121,TRINITY_DN12459_c0_g2,4e-142
727129,TRINITY_DN25214_c0_g1,3e-16
100577362,TRINITY_DN8731_c0_g1,4e-09
100576184,TRINITY_DN8731_c0_g1,2e-13
410555,TRINITY_DN7868_c0_g1,2e-39
410555,TRINITY_DN7868_c0_g1,5e-28
727081,TRINITY_DN5995_c0_g1,5e-130
410554,TRINITY_DN9002_c0_g1,0.0
408487,TRINITY_DN9576_c0_g1,3e-88
102653902,TRINITY_DN13431_c0_g1,2e-14
410553,TRINITY_DN13431_c0_g1,0.0
410552,TRINITY_DN14065_c2_g2,0.0
100576251,TRINITY_DN9572_c0_g1,4e-32
100576251,TRINITY_DN9572_c0_g1,7e-19
100576251,TRINITY_DN9572_c0_g1,6e-05
410550,TRINITY_DN910_c0_g1,0.0
410549,TRINITY_DN10009_c0_g2,0.0
408485,TRINITY_DN3820_c1_g1,3e-164
727008,TRINITY_DN8329_c0_g1,0.0
726997,TRINITY_DN6565_c0_g1,0.0
726979,TRINITY_DN12091_c0_g1,0.0
410547,TRINITY_DN12346_c2_g1,4e-141
726947,TRINITY_DN12346_c2_g1,0.0
408481,TRINITY_DN10376_c0_g1,0.0
408480,TRINITY_DN10448_c0_g2,0.0
410546,TRINITY_DN8542_c0_g2,0.0
410545,TRINITY_DN14064_c0_g1,0.0
408478,TRINITY_DN8539_c0_g2,0.0
408477,TRINITY_DN18806_c0_g1,6e-43
726839,TRINITY_DN11252_c0_g1,0.0
552812,TRINITY_DN10673_c1_g1,0.0
552812,TRINITY_DN10673_c1_g1,3e-33
552812,TRINITY_DN10673_c1_g1,3e-31
552812,TRINITY_DN10673_c1_g1,2e-29
552812,TRINITY_DN10673_c1_g1,6e-27
552812,TRINITY_DN10673_c1_g1,1e-12
100576374,TRINITY_DN19728_c0_g1,4e-95
552815,TRINITY_DN10884_c0_g1,0.0
552824,TRINITY_DN11883_c0_g2,0.0
726723,TRINITY_DN13838_c0_g1,0.0
725987,TRINITY_DN5823_c0_g1,6e-159
408504,TRINITY_DN11490_c0_g3,0.0
551005,TRINITY_DN9382_c0_g1,0.0
412453,TRINITY_DN11490_c0_g2,1e-124
726067,TRINITY_DN10502_c0_g2,0.0
409185,TRINITY_DN3761_c0_g1,3e-164
411746,TRINITY_DN9941_c0_g1,0.0
102653951,TRINITY_DN19821_c0_g1,2e-39
411467,TRINITY_DN11253_c0_g1,2e-15
411466,TRINITY_DN13261_c0_g1,0.0
411466,TRINITY_DN13261_c0_g1,1e-134
102654133,TRINITY_DN13261_c0_g1,0.0
411463,TRINITY_DN12077_c0_g2,0.0
413973,TRINITY_DN9771_c0_g1,9e-69
410636,TRINITY_DN19558_c0_g1,4e-73
724789,TRINITY_DN11402_c0_g1,1e-149
551316,TRINITY_DN10223_c0_g1,9e-125
724865,TRINITY_DN12832_c2_g1,0.0
100577558,TRINITY_DN9941_c0_g1,3e-110
550915,TRINITY_DN12838_c0_g2,0.0
409204,TRINITY_DN12467_c0_g1,4e-130
411797,TRINITY_DN10391_c1_g1,0.0
409200,TRINITY_DN12325_c0_g1,0.0
725889,TRINITY_DN9399_c0_g1,3e-66
411827,TRINITY_DN10808_c0_g1,0.0
552553,TRINITY_DN8864_c0_g2,2e-53
102654708,TRINITY_DN643_c0_g2,3e-110
100578260,TRINITY_DN12928_c0_g1,0.0
411958,TRINITY_DN14020_c0_g1,0.0
726466,TRINITY_DN14020_c0_g1,2e-81
409573,TRINITY_DN11295_c0_g1,0.0
100578556,TRINITY_DN11443_c0_g1,0.0
552750,TRINITY_DN13717_c0_g1,3e-128
726745,TRINITY_DN1248_c0_g2,9e-60
100577836,TRINITY_DN9630_c0_g1,2e-56
100577836,TRINITY_DN9630_c0_g1,2e-10
552736,TRINITY_DN10531_c0_g1,2e-163
552730,TRINITY_DN10892_c0_g1,1e-79
409508,TRINITY_DN996_c0_g1,5e-94
412489,TRINITY_DN6153_c0_g1,0.0
409485,TRINITY_DN23059_c0_g1,0.0
726631,TRINITY_DN11249_c0_g1,6e-112
412430,TRINITY_DN11249_c0_g1,0.0
726601,TRINITY_DN13049_c0_g1,2e-146
726601,TRINITY_DN13049_c0_g1,1e-05
100578894,TRINITY_DN11510_c0_g1,5e-12
726566,TRINITY_DN10193_c0_g1,0.0
726528,TRINITY_DN13767_c6_g1,2e-18
725811,TRINITY_DN10176_c0_g1,3e-07
552668,TRINITY_DN12626_c0_g1,3e-72
100577418,TRINITY_DN12626_c0_g1,5e-75
677674,TRINITY_DN12010_c0_g1,8e-23
677664,TRINITY_DN5926_c0_g1,4e-06
551719,TRINITY_DN12010_c0_g1,1e-09
552478,TRINITY_DN12010_c0_g1,2e-08
677677,TRINITY_DN12010_c0_g1,8e-06
551935,TRINITY_DN12010_c0_g1,2e-08
726435,TRINITY_DN13990_c0_g1,0.0
551984,TRINITY_DN12109_c0_g1,0.0
725717,TRINITY_DN8432_c0_g1,5e-162
413200,TRINITY_DN11484_c2_g1,0.0
409835,TRINITY_DN9602_c0_g1,6e-19
727223,TRINITY_DN11497_c0_g3,0.0
727228,TRINITY_DN11858_c0_g1,2e-177
726887,TRINITY_DN13253_c0_g1,7e-151
412203,TRINITY_DN13864_c0_g1,0.0
726853,TRINITY_DN13864_c0_g1,5e-94
409090,TRINITY_DN23874_c0_g1,3e-73
102655669,TRINITY_DN2108_c0_g1,3e-45
413557,TRINITY_DN4711_c0_g1,1e-108
552757,TRINITY_DN12176_c1_g1,0.0
724123,TRINITY_DN13039_c0_g1,0.0
724186,TRINITY_DN36009_c0_g1,2e-140
410151,TRINITY_DN13890_c0_g1,0.0
550932,TRINITY_DN2719_c0_g1,0.0
724207,TRINITY_DN12901_c0_g1,2e-50
724366,TRINITY_DN12369_c0_g1,7e-118
724249,TRINITY_DN9363_c0_g1,1e-80
551839,TRINITY_DN10519_c0_g1,2e-110
414008,TRINITY_DN8886_c0_g1,0.0
411901,TRINITY_DN6450_c0_g1,0.0
411902,TRINITY_DN11900_c0_g1,3e-161
409918,TRINITY_DN10359_c0_g1,0.0
551958,TRINITY_DN12496_c0_g1,0.0
551958,TRINITY_DN12496_c0_g1,1e-150
552006,TRINITY_DN13400_c0_g1,4e-177
100578784,TRINITY_DN2198_c0_g2,1e-73
724647,TRINITY_DN38359_c0_g1,2e-51
724732,TRINITY_DN12553_c0_g1,0.0
410040,TRINITY_DN3190_c0_g2,4e-172
406147,TRINITY_DN13869_c0_g1,8e-96
552158,TRINITY_DN13869_c1_g1,9e-67
409137,TRINITY_DN12197_c0_g1,0.0
552795,TRINITY_DN12863_c3_g1,0.0
725201,TRINITY_DN6767_c0_g1,2e-90
409513,TRINITY_DN14007_c1_g1,8e-108
100577640,TRINITY_DN9265_c0_g1,1e-115
552479,TRINITY_DN13927_c1_g1,0.0
727622,TRINITY_DN9943_c0_g1,0.0
551413,TRINITY_DN12487_c2_g1,2e-114
411897,TRINITY_DN12487_c1_g1,0.0
552028,TRINITY_DN13937_c0_g3,0.0
552053,TRINITY_DN13937_c0_g3,1e-94
411742,TRINITY_DN6004_c0_g1,1e-177
552155,TRINITY_DN36496_c0_g1,4e-10
409447,TRINITY_DN10146_c0_g2,0.0
551147,TRINITY_DN6070_c0_g1,4e-159
551194,TRINITY_DN12012_c0_g1,0.0
551237,TRINITY_DN11949_c0_g1,3e-174
550659,TRINITY_DN5122_c0_g2,0.0
725379,TRINITY_DN13857_c0_g1,2e-63
100577909,TRINITY_DN14420_c0_g1,7e-06
409948,TRINITY_DN19174_c0_g1,1e-138
100578560,TRINITY_DN3787_c0_g1,8e-52
413517,TRINITY_DN14050_c1_g2,0.0
413515,TRINITY_DN13362_c0_g1,0.0
725503,TRINITY_DN11907_c0_g1,0.0
552258,TRINITY_DN11863_c0_g1,0.0
408547,TRINITY_DN13534_c0_g1,2e-59
408548,TRINITY_DN11623_c0_g1,0.0
725659,TRINITY_DN11623_c0_g1,3e-61
410635,TRINITY_DN13006_c1_g1,0.0
410633,TRINITY_DN9644_c0_g1,3e-172
552099,TRINITY_DN10610_c0_g1,7e-15
552072,TRINITY_DN108_c0_g1,8e-127
725786,TRINITY_DN10735_c0_g2,4e-133
408546,TRINITY_DN10899_c0_g1,0.0
102653759,TRINITY_DN36615_c0_g1,2e-100
551969,TRINITY_DN12111_c0_g1,5e-174
100576341,TRINITY_DN27513_c0_g1,1e-06
406068,TRINITY_DN13615_c1_g1,6e-179
413755,TRINITY_DN16474_c0_g1,1e-96
551847,TRINITY_DN7588_c0_g1,2e-178
551825,TRINITY_DN12572_c0_g2,0.0
100576213,TRINITY_DN13631_c0_g1,2e-166
551213,TRINITY_DN13631_c0_g1,0.0
409355,TRINITY_DN6462_c0_g1,4e-123
727591,TRINITY_DN13944_c0_g1,0.0
411772,TRINITY_DN8353_c0_g1,0.0
410632,TRINITY_DN19528_c0_g1,0.0
408544,TRINITY_DN9090_c0_g1,0.0
726228,TRINITY_DN17065_c0_g1,6e-21
726278,TRINITY_DN5771_c0_g1,7e-37
726278,TRINITY_DN5771_c0_g1,4e-20
410630,TRINITY_DN18768_c0_g1,0.0
410630,TRINITY_DN18768_c0_g1,2e-15
413795,TRINITY_DN12669_c0_g2,0.0
408543,TRINITY_DN9625_c0_g2,0.0
726416,TRINITY_DN5685_c1_g1,0.0
726436,TRINITY_DN14159_c1_g3,2e-177
411849,TRINITY_DN13272_c0_g1,0.0
409440,TRINITY_DN7409_c0_g1,0.0
726494,TRINITY_DN1482_c0_g1,1e-77
726494,TRINITY_DN1482_c0_g1,7e-25
726509,TRINITY_DN13389_c0_g1,1e-128
551770,TRINITY_DN11581_c0_g1,0.0
552745,TRINITY_DN8455_c1_g1,0.0
411730,TRINITY_DN11771_c0_g1,0.0
551438,TRINITY_DN9235_c0_g1,0.0
726728,TRINITY_DN14199_c3_g3,0.0
726718,TRINITY_DN9089_c0_g1,8e-140
726706,TRINITY_DN12185_c0_g1,0.0
551551,TRINITY_DN8146_c0_g1,0.0
102653576,TRINITY_DN23149_c0_g1,0.0
726666,TRINITY_DN10128_c0_g3,1e-111
102656870,TRINITY_DN2033_c0_g1,1e-16
411720,TRINITY_DN7798_c0_g1,0.0
409179,TRINITY_DN6973_c0_g3,0.0
551721,TRINITY_DN11689_c0_g1,0.0
102653965,TRINITY_DN6645_c0_g2,4e-73
727467,TRINITY_DN6645_c0_g3,0.0
100576123,TRINITY_DN13723_c0_g1,0.0
100576123,TRINITY_DN13723_c0_g1,2e-48
100576159,TRINITY_DN2366_c0_g1,3e-19
552452,TRINITY_DN11540_c0_g3,0.0
409378,TRINITY_DN11540_c0_g3,0.0
724208,TRINITY_DN5701_c0_g1,6e-125
724250,TRINITY_DN5701_c0_g1,2e-126
724295,TRINITY_DN12203_c0_g1,2e-167
413032,TRINITY_DN12964_c0_g1,0.0
102654466,TRINITY_DN11086_c0_g1,9e-49
100576221,TRINITY_DN9292_c0_g1,0.0
100578561,TRINITY_DN12571_c0_g2,2e-23
100578561,TRINITY_DN12571_c0_g2,3e-07
409740,TRINITY_DN36254_c0_g1,3e-162
413034,TRINITY_DN13778_c4_g1,0.0
552781,TRINITY_DN10708_c0_g2,3e-88
724690,TRINITY_DN4178_c0_g1,4e-176
413036,TRINITY_DN12953_c0_g1,0.0
724806,TRINITY_DN11023_c0_g1,0.0
724847,TRINITY_DN23213_c0_g1,3e-93
412775,TRINITY_DN11023_c0_g1,0.0
412774,TRINITY_DN13959_c2_g1,1e-102
100576592,TRINITY_DN12819_c0_g2,1e-72
100576625,TRINITY_DN9706_c0_g1,0.0
100576625,TRINITY_DN9706_c0_g1,6e-12
552690,TRINITY_DN9506_c0_g1,7e-137
408542,TRINITY_DN12482_c0_g2,1e-142
100577122,TRINITY_DN12482_c0_g2,2e-117
408541,TRINITY_DN2765_c0_g1,0.0
408540,TRINITY_DN14611_c0_g1,1e-143
725504,TRINITY_DN33384_c0_g1,1e-21
552641,TRINITY_DN11706_c0_g1,6e-141
408539,TRINITY_DN11706_c0_g1,1e-178
410627,TRINITY_DN13588_c0_g1,0.0
410626,TRINITY_DN12342_c0_g2,0.0
726331,TRINITY_DN35092_c0_g1,7e-62
552257,TRINITY_DN13115_c0_g1,0.0
726417,TRINITY_DN1555_c0_g2,8e-14
410624,TRINITY_DN5488_c0_g2,0.0
726457,TRINITY_DN5488_c0_g1,4e-53
410623,TRINITY_DN3660_c0_g2,6e-34
410622,TRINITY_DN12398_c2_g1,0.0
102654261,TRINITY_DN12418_c0_g1,3e-44
412554,TRINITY_DN13521_c0_g1,2e-138
552123,TRINITY_DN5226_c0_g1,5e-101
411569,TRINITY_DN13796_c0_g1,0.0
411570,TRINITY_DN11153_c0_g1,1e-95
552018,TRINITY_DN11459_c0_g1,1e-129
412163,TRINITY_DN5321_c0_g1,0.0
551968,TRINITY_DN11459_c0_g1,0.0
551946,TRINITY_DN10450_c0_g1,3e-68
409269,TRINITY_DN10708_c0_g1,3e-93
409270,TRINITY_DN11910_c0_g1,0.0
409160,TRINITY_DN8062_c0_g1,4e-103
411694,TRINITY_DN5881_c0_g1,0.0
550767,TRINITY_DN13153_c0_g1,2e-146
102655306,TRINITY_DN2246_c0_g1,1e-36
551824,TRINITY_DN8838_c0_g1,0.0
551769,TRINITY_DN8851_c0_g1,8e-123
724296,TRINITY_DN10690_c0_g1,0.0
410620,TRINITY_DN7150_c0_g1,0.0
409674,TRINITY_DN11401_c0_g1,0.0
410621,TRINITY_DN9558_c0_g1,1e-132
410621,TRINITY_DN9558_c0_g1,2e-110
724421,TRINITY_DN9558_c0_g1,3e-152
724421,TRINITY_DN9558_c0_g1,6e-130
724421,TRINITY_DN9558_c0_g1,1e-110
724421,TRINITY_DN9558_c0_g1,5e-109
724421,TRINITY_DN9558_c0_g1,4e-107
724421,TRINITY_DN9558_c0_g1,1e-79
724421,TRINITY_DN9558_c0_g1,2e-64
724421,TRINITY_DN9558_c0_g1,3e-55
724421,TRINITY_DN9558_c0_g1,3e-41
724421,TRINITY_DN9558_c0_g1,9e-16
724466,TRINITY_DN32375_c0_g1,1e-78
408536,TRINITY_DN7246_c0_g1,0.0
408534,TRINITY_DN6552_c0_g1,2e-98
724595,TRINITY_DN11924_c0_g1,5e-121
551957,TRINITY_DN11832_c0_g1,6e-105
412825,TRINITY_DN4404_c0_g1,0.0
412825,TRINITY_DN4404_c0_g1,7e-17
412825,TRINITY_DN4404_c0_g1,3e-13
100576878,TRINITY_DN7847_c0_g1,2e-111
100576912,TRINITY_DN14119_c1_g2,5e-170
100577135,TRINITY_DN13870_c0_g1,4e-168
724880,TRINITY_DN7078_c0_g1,2e-57
102655783,TRINITY_DN18979_c0_g1,2e-10
725057,TRINITY_DN4775_c0_g1,0.0
100576982,TRINITY_DN10565_c0_g1,5e-12
100577099,TRINITY_DN13870_c0_g1,2e-131
100576791,TRINITY_DN11924_c0_g1,5e-171
551562,TRINITY_DN18951_c0_g1,0.0
408533,TRINITY_DN13530_c0_g1,0.0
408532,TRINITY_DN14752_c0_g1,8e-108
410618,TRINITY_DN10130_c0_g1,0.0
725468,TRINITY_DN7728_c0_g1,4e-124
725505,TRINITY_DN31590_c0_g1,9e-101
411727,TRINITY_DN12052_c0_g1,0.0
725623,TRINITY_DN5173_c0_g1,0.0
725661,TRINITY_DN5173_c0_g1,3e-78
411725,TRINITY_DN30406_c0_g1,3e-53
411724,TRINITY_DN5320_c0_g1,0.0
725755,TRINITY_DN9128_c0_g1,0.0
412251,TRINITY_DN13498_c0_g1,0.0
551489,TRINITY_DN6671_c0_g2,4e-139
551517,TRINITY_DN4641_c0_g1,0.0
413636,TRINITY_DN13006_c0_g1,0.0
552851,TRINITY_DN36253_c0_g1,2e-152
552850,TRINITY_DN12460_c0_g2,0.0
552849,TRINITY_DN4656_c0_g1,2e-58
409667,TRINITY_DN36031_c0_g1,5e-102
102655879,TRINITY_DN19305_c0_g1,2e-22
100576855,TRINITY_DN14152_c0_g10,1e-107
409666,TRINITY_DN11698_c0_g1,0.0
725954,TRINITY_DN9837_c0_g2,3e-109
409665,TRINITY_DN12180_c0_g1,0.0
409665,TRINITY_DN12180_c0_g1,1e-08
102655919,TRINITY_DN6147_c0_g1,2e-41
412907,TRINITY_DN12141_c0_g1,3e-133
409664,TRINITY_DN10713_c0_g1,0.0
726068,TRINITY_DN1156_c0_g1,0.0
726095,TRINITY_DN8544_c0_g1,0.0
411937,TRINITY_DN3156_c0_g1,2e-54
726156,TRINITY_DN12595_c0_g1,0.0
409816,TRINITY_DN9746_c0_g2,2e-101
552848,TRINITY_DN9746_c0_g2,0.0
552847,TRINITY_DN12776_c2_g1,7e-166
410617,TRINITY_DN9781_c0_g1,0.0
410616,TRINITY_DN4596_c0_g1,0.0
408531,TRINITY_DN13247_c0_g1,4e-06
726302,TRINITY_DN9183_c0_g1,3e-117
102656905,TRINITY_DN7340_c0_g1,3e-104
410614,TRINITY_DN13562_c0_g1,0.0
410613,TRINITY_DN11609_c0_g2,0.0
408529,TRINITY_DN9830_c0_g3,0.0
677675,TRINITY_DN12010_c0_g1,9e-13
410612,TRINITY_DN6387_c0_g1,0.0
726458,TRINITY_DN24303_c0_g1,1e-66
102653894,TRINITY_DN12798_c0_g1,0.0
408528,TRINITY_DN13325_c0_g1,0.0
408527,TRINITY_DN10317_c0_g1,8e-160
408526,TRINITY_DN23144_c0_g1,0.0
408525,TRINITY_DN23078_c0_g1,0.0
410610,TRINITY_DN32737_c0_g1,1e-101
410609,TRINITY_DN5932_c0_g1,3e-126
408524,TRINITY_DN7798_c0_g1,0.0
726650,TRINITY_DN12847_c0_g1,0.0
726650,TRINITY_DN12847_c0_g1,9e-57
102654652,TRINITY_DN11405_c0_g1,4e-83
102654565,TRINITY_DN12847_c0_g1,2e-82
413478,TRINITY_DN12847_c0_g1,2e-113
726698,TRINITY_DN13520_c0_g2,2e-136
412024,TRINITY_DN13520_c0_g2,0.0
409318,TRINITY_DN12865_c0_g1,1e-143
100576273,TRINITY_DN6017_c0_g2,2e-56
726731,TRINITY_DN4136_c0_g1,3e-60
409321,TRINITY_DN9907_c0_g1,0.0
552845,TRINITY_DN13886_c1_g1,0.0
100576411,TRINITY_DN11563_c0_g1,0.0
410607,TRINITY_DN1402_c0_g1,7e-125
100576569,TRINITY_DN5173_c0_g1,6e-21
100577783,TRINITY_DN1221_c0_g1,5e-83
412997,TRINITY_DN5972_c0_g1,0.0
412996,TRINITY_DN11631_c0_g1,8e-155
410606,TRINITY_DN11953_c0_g1,0.0
726854,TRINITY_DN14183_c1_g2,4e-13
726863,TRINITY_DN11631_c0_g1,4e-18
552839,TRINITY_DN13114_c0_g1,0.0
102655798,TRINITY_DN11510_c0_g1,3e-27
410604,TRINITY_DN12961_c0_g1,0.0
408523,TRINITY_DN11662_c0_g1,0.0
100577081,TRINITY_DN10900_c0_g1,0.0
100578010,TRINITY_DN67_c0_g1,2e-17
100578045,TRINITY_DN25323_c0_g1,1e-18
100578045,TRINITY_DN25323_c0_g1,1e-16
410603,TRINITY_DN25323_c0_g1,5e-18
100578189,TRINITY_DN25323_c0_g1,2e-16
726932,TRINITY_DN6964_c0_g2,2e-14
552836,TRINITY_DN8454_c0_g2,0.0
408522,TRINITY_DN5152_c0_g3,3e-126
410602,TRINITY_DN9453_c0_g1,1e-147
408521,TRINITY_DN24345_c0_g1,3e-52
408520,TRINITY_DN5849_c0_g1,1e-97
410601,TRINITY_DN1069_c0_g1,4e-102
410600,TRINITY_DN13633_c1_g1,0.0
100577394,TRINITY_DN4141_c0_g2,4e-107
552827,TRINITY_DN10507_c0_g1,2e-11
406096,TRINITY_DN13179_c0_g1,0.0
724251,TRINITY_DN11537_c2_g3,1e-149
552818,TRINITY_DN8204_c0_g2,0.0
552816,TRINITY_DN12772_c0_g1,0.0
724160,TRINITY_DN13785_c4_g1,3e-81
406111,TRINITY_DN13523_c0_g2,0.0
724733,TRINITY_DN12251_c1_g1,0.0
102654196,TRINITY_DN12251_c0_g2,3e-129
410129,TRINITY_DN13101_c0_g1,0.0
413931,TRINITY_DN13101_c0_g1,0.0
412478,TRINITY_DN13101_c0_g1,0.0
552766,TRINITY_DN13562_c0_g1,0.0
413959,TRINITY_DN13026_c0_g1,0.0
100577899,TRINITY_DN5887_c0_g1,3e-116
413961,TRINITY_DN13629_c0_g1,6e-173
768250,TRINITY_DN13629_c0_g1,0.0
552807,TRINITY_DN1739_c0_g1,1e-45
413963,TRINITY_DN5211_c0_g1,0.0
413964,TRINITY_DN2599_c0_g2,0.0
552800,TRINITY_DN13401_c0_g1,0.0
102656146,TRINITY_DN13401_c0_g1,2e-14
102654925,TRINITY_DN15279_c0_g1,1e-42
410597,TRINITY_DN1407_c0_g1,0.0
725115,TRINITY_DN13538_c0_g1,0.0
100578218,TRINITY_DN981_c0_g1,1e-40
408519,TRINITY_DN14039_c2_g3,0.0
100578286,TRINITY_DN13275_c0_g1,2e-66
102656186,TRINITY_DN8770_c0_g2,6e-50
102656186,TRINITY_DN8770_c0_g2,2e-48
552785,TRINITY_DN12493_c0_g1,0.0
725250,TRINITY_DN8770_c0_g2,1e-57
100578580,TRINITY_DN5735_c0_g1,5e-64
408512,TRINITY_DN6424_c0_g1,0.0
410591,TRINITY_DN812_c0_g1,1e-55
725427,TRINITY_DN11398_c0_g1,0.0
552770,TRINITY_DN12436_c0_g1,1e-26
102656263,TRINITY_DN9420_c0_g1,2e-117
725586,TRINITY_DN27452_c0_g1,0.0
102655673,TRINITY_DN28945_c0_g1,1e-58
725812,TRINITY_DN14054_c2_g1,0.0
413742,TRINITY_DN13988_c2_g2,0.0
552708,TRINITY_DN10744_c0_g1,0.0
552702,TRINITY_DN4053_c0_g1,1e-122
409502,TRINITY_DN13883_c0_g2,0.0
409501,TRINITY_DN13883_c0_g1,0.0
725824,TRINITY_DN13205_c0_g1,5e-157
725859,TRINITY_DN4565_c0_g1,2e-137
410582,TRINITY_DN11219_c0_g1,0.0
410583,TRINITY_DN11219_c0_g1,0.0
100578924,TRINITY_DN5473_c0_g1,0.0
100578924,TRINITY_DN5473_c0_g1,9e-13
410585,TRINITY_DN8205_c0_g1,0.0
