am,bt,evalue
550941,100645221,0.0
102656303,100650586,0.0
726442,100650586,0.0
727142,100650709,4e-86
100576967,100650830,5e-105
726292,100649937,6e-67
726292,100649937,9e-07
102656543,100649860,1e-70
100577086,100643865,2e-92
725680,100648372,0.0
100577161,100649817,9e-17
102656679,105666228,2e-17
725974,100643658,0.0
100577198,100643536,0.0
412051,100651212,0.0
727269,100650089,0.0
727275,100646427,0.0
412053,100645454,0.0
551901,100647630,1e-136
100577690,100648684,1e-113
727288,100644181,0.0
551999,100645565,0.0
725944,100642852,1e-43
100577607,100645292,3e-92
725909,100643038,4e-163
725909,100643038,6e-81
551311,100647535,2e-175
412401,100645105,4e-167
412401,100645105,8e-08
726006,100643157,6e-78
726006,100643157,5e-19
726006,100643157,4e-18
726006,100643157,2e-11
102654834,100643865,1e-61
552407,100644413,0.0
727510,100650768,2e-180
724942,100651425,6e-06
413553,100643822,0.0
411807,100643822,2e-88
552534,100643949,1e-101
551103,100643255,0.0
412065,100643459,0.0
550829,100643011,0.0
411538,100643706,0.0
551549,100643132,0.0
724407,100644073,4e-41
100578805,105666369,0.0
100578805,105666369,4e-19
100578660,100643369,3e-06
412735,100649860,3e-137
727515,100650293,5e-109
725738,100650166,2e-53
727358,100650692,0.0
726925,100650568,4e-154
100576085,100647998,2e-91
102656514,105666638,7e-41
727568,100648186,3e-76
726058,100651992,0.0
551520,100642243,0.0
551550,100642364,0.0
100576349,100643646,1e-160
726916,100643524,0.0
726916,100643524,1e-30
726916,100643524,1e-20
726916,100643524,2e-18
102653626,105666748,4e-14
726936,100646794,4e-115
727025,100644189,2e-37
552030,100649920,0.0
552030,100649920,2e-14
552030,100649920,3e-14
552030,100649920,8e-07
552030,100649920,1e-06
102654074,100647400,2e-57
100576623,105667116,7e-60
100576623,105667116,1e-48
552343,100648613,0.0
552370,100648493,0.0
725528,100649915,0.0
100576829,100649798,0.0
100576862,100648415,1e-30
102654906,105666732,5e-25
412642,100651161,3e-157
412560,100650770,0.0
411502,100642840,2e-07
102655160,105666732,4e-07
100577143,100651768,9e-49
411359,100650817,0.0
725906,100646981,9e-07
102655358,100645135,9e-108
412540,100651365,0.0
550691,100651671,0.0
552029,100652223,0.0
412667,100652108,0.0
727173,100651346,0.0
727173,100651346,5e-56
102655897,100644038,8e-98
409388,100651584,5e-160
409433,100651899,0.0
412318,100652019,2e-131
102656110,100652141,2e-80
413250,100645572,2e-153
409228,100648651,0.0
100577943,100643869,0.0
412388,100650126,0.0
409467,100651341,0.0
102656515,100647233,5e-113
100578020,100650243,5e-110
412332,100649998,0.0
726823,100650118,3e-98
727370,100644485,0.0
726688,100651365,0.0
726444,100647321,3e-75
552281,100647203,3e-59
552202,100650836,0.0
100578587,100642438,0.0
724446,100643005,2e-51
551148,100643373,7e-110
411719,100643128,0.0
724527,100643618,4e-161
409178,100643854,0.0
724622,100643738,0.0
724622,100643738,2e-12
413657,100649893,3e-17
100578723,100644097,1e-144
550881,100643978,1e-177
412278,100645475,0.0
551483,100644451,4e-97
100579062,100652260,0.0
410060,100646670,0.0
411654,100646304,0.0
411655,100646067,0.0
100576270,100646186,1e-81
550715,100645229,1e-111
727262,100645953,7e-171
551353,100646350,3e-177
413989,100648199,1e-155
551414,100648086,9e-176
100576438,100648125,0.0
551189,100650005,1e-156
725523,100643710,0.0
725523,100643710,6e-35
726108,100645455,0.0
727049,100645955,7e-51
724984,100647021,3e-15
409554,100645212,0.0
409554,100645212,1e-19
409554,100645212,3e-18
409554,100645212,2e-10
409554,100645212,6e-10
409554,100645212,1e-07
100576919,100645342,0.0
551240,100645462,0.0
551201,100645570,2e-134
100576951,100645805,4e-163
725268,100650897,0.0
411535,100644531,0.0
102656914,100648718,8e-147
552348,100644774,0.0
413728,100644651,0.0
409111,100649438,0.0
727241,100646399,1e-154
100577872,100647490,0.0
411715,100647172,0.0
411983,100647369,0.0
409298,100646854,0.0
411781,100646614,0.0
411976,100646283,0.0
412316,100646052,0.0
724326,100642511,4e-114
100577905,100642394,1e-76
726859,100650005,5e-117
412771,100650005,8e-138
551910,100650005,6e-139
102655035,100647186,1e-112
726401,100647186,0.0
102655120,100646806,3e-60
725032,100646806,4e-53
412448,100643931,0.0
413592,100651900,1e-109
102655219,100643283,0.0
412522,100645621,4e-162
726174,100643040,5e-61
100578223,100643160,5e-62
552677,100642191,4e-16
552677,100642191,5e-11
552677,100642191,2e-08
552677,100642191,1e-05
412396,100642567,3e-93
412661,100642204,0.0
411886,100651974,1e-30
413126,100647280,0.0
409442,100647522,0.0
102656132,105666739,9e-99
409441,100647756,0.0
102656271,100644217,5e-15
727578,100649166,4e-174
727090,100645226,3e-61
550884,100645767,0.0
550926,100645883,0.0
409494,100643996,4e-42
412281,100651317,0.0
552669,100642280,0.0
102656733,100644879,1e-135
552681,100644049,0.0
100576155,100644365,3e-69
100576086,100644365,1e-64
727141,100644127,0.0
100576243,100652099,2e-24
725140,100642305,5e-77
727119,100642828,7e-15
725850,100650269,3e-69
412663,100645678,0.0
411585,100645911,0.0
725069,100645679,0.0
552002,100645490,1e-50
411626,100642627,0.0
552719,100647604,4e-77
725527,100647717,7e-137
413631,100647835,0.0
552572,100642603,8e-117
409581,100642877,0.0
552566,100642995,8e-128
100576886,100643886,3e-49
725711,100651383,0.0
551782,100643066,0.0
727639,105665784,0.0
413809,100631093,0.0
727432,100643444,1e-43
102655287,100645566,2e-54
412355,100648090,8e-37
412355,100648090,3e-30
551784,100644589,0.0
551724,100644471,0.0
102655470,105667005,2e-82
726868,100646670,3e-102
551231,100651133,3e-143
406127,100650507,0.0
102655648,100650624,0.0
102655612,100646792,0.0
724822,100646916,8e-177
409880,100644621,0.0
100577594,100647238,2e-129
726483,100644500,0.0
100577816,100646998,0.0
551340,100646635,0.0
409139,100646755,0.0
102656055,105667195,0.0
727332,100648817,5e-65
727334,100646517,3e-31
726559,100645490,2e-130
727122,100648440,0.0
409281,100647755,0.0
100578282,100643960,4e-57
724227,100643960,0.0
100578349,100643834,4e-147
725442,100649007,2e-70
725442,100649007,2e-51
725409,100651125,0.0
100578534,100651560,3e-30
725337,100650275,0.0
725303,100650520,0.0
725267,100651000,2e-68
100578661,100650586,0.0
102653979,105666645,9e-99
552199,100650906,0.0
102654217,100650396,2e-24
725098,100649923,0.0
414011,100650638,9e-175
726467,100646637,1e-124
726467,100646637,6e-41
725842,100646637,2e-98
551881,100647538,0.0
102654783,100651500,1e-63
552774,100644276,2e-93
727303,100644156,0.0
552779,100644043,2e-109
413772,100645797,0.0
726443,100646024,1e-118
726003,100652095,0.0
552066,100644828,0.0
551907,100652313,0.0
551907,100652313,8e-13
551907,100652313,3e-09
551936,100651391,0.0
100576439,100644349,0.0
727022,100647419,0.0
727035,100647063,0.0
100576649,100649562,0.0
726110,100649249,0.0
409489,100645582,2e-131
413736,100651889,0.0
724790,100642220,1e-90
551470,100647152,0.0
551447,100647034,0.0
411380,100647508,1e-79
102655983,100649665,0.0
551635,105665630,0.0
552823,100646837,0.0
552826,100646718,0.0
724943,100643377,0.0
724988,100643621,3e-23
412744,100643497,0.0
409032,100651042,0.0
411362,100650929,0.0
726290,100648163,0.0
726340,100647967,0.0
725905,100645368,0.0
412234,100645240,2e-173
100577580,100645118,0.0
412235,100646875,9e-81
409793,100649313,6e-165
100577795,100651554,0.0
551525,100642742,0.0
102654368,100650768,9e-43
726993,100651006,1e-120
102654644,105666732,2e-21
102654684,105666732,8e-07
412166,100631047,0.0
727166,100650033,2e-155
552176,100649922,0.0
726032,100643593,5e-159
100578206,100642556,4e-50
102655131,100643781,1e-173
102655131,100643781,1e-08
102655220,100647409,9e-60
724114,100650111,4e-05
412646,100642556,0.0
726606,100647695,3e-57
102655440,100650369,2e-25
100578486,100643911,0.0
552466,100645301,0.0
552466,100645301,1e-79
552466,100645301,3e-05
725635,100643865,2e-51
725410,100643094,4e-61
725410,100643094,4e-09
102655703,100628561,0.0
102655703,100628561,4e-29
724711,100646044,3e-53
724711,100646044,5e-17
727429,100652099,6e-34
724987,100650230,0.0
551577,100644003,0.0
551577,100644003,3e-19
551577,100644003,2e-10
551577,100644003,2e-09
726884,100647925,6e-165
102656465,100642305,5e-63
551373,100647321,2e-129
551404,100647939,5e-68
102656687,100650108,6e-19
102656687,100650108,2e-14
102656734,100647939,4e-08
100576156,100647997,3e-172
100576156,100647997,5e-25
100576156,100647997,5e-20
100576188,100648105,7e-123
100576188,100648105,4e-34
100576188,100648105,2e-23
100576188,100648105,4e-23
100576188,100648105,4e-22
100576188,100648105,1e-19
100576188,100648105,2e-17
100576188,100648105,5e-13
100576188,100648105,8e-12
100576188,100648105,8e-11
100576188,100648105,2e-08
100576188,100648105,1e-07
725449,100645951,1e-76
100576259,100647594,3e-118
102653725,100646060,7e-09
552504,100643650,0.0
552504,100643650,3e-115
552504,100643650,1e-112
552504,100643650,4e-111
552504,100643650,4e-101
552504,100643650,4e-99
552504,100643650,4e-93
552504,100643650,5e-93
552504,100643650,1e-92
552504,100643650,1e-81
552504,100643650,2e-50
552504,100643650,2e-49
552504,100643650,4e-43
552504,100643650,1e-31
552504,100643650,2e-30
552504,100643650,2e-28
552504,100643650,2e-23
552504,100643650,6e-23
552504,100643650,2e-22
552504,100643650,4e-22
552504,100643650,8e-19
552504,100643650,3e-15
552504,100643650,3e-13
552504,100643650,1e-10
552504,100643650,1e-08
552504,100643650,2e-06
552504,100643650,7e-06
552504,100643650,2e-05
552504,100643650,3e-05
102653914,100646892,2e-40
727342,100650889,0.0
100576440,100647549,1e-81
100576440,100647549,3e-76
100576466,100642534,8e-18
102654148,100646333,9e-62
102654148,100646333,4e-47
100576536,100648724,1e-33
100576576,100645289,4e-92
102654310,100646988,2e-06
727598,100647785,4e-104
102654391,100648672,6e-53
102654432,100642909,3e-58
102654472,100642437,1e-27
726628,100649428,6e-159
102654703,100646245,1e-106
100576721,100651974,2e-08
102655005,100642983,0.0
102655005,100642983,4e-14
727475,100650625,3e-60
727475,100650625,1e-05
100576811,100651712,1e-125
552604,100649298,0.0
727511,100642365,0.0
102655191,100647759,3e-10
102655303,105666422,5e-115
102655441,100642223,4e-17
102655517,100643511,3e-06
726719,100645849,8e-08
552368,100647910,0.0
100577095,100651216,0.0
727587,100644694,1e-96
727587,100644694,1e-42
102655909,100651770,1e-19
100577170,100645572,3e-25
727518,100650786,2e-38
102656096,100652193,1e-42
727377,100652256,3e-58
100577316,100644376,4e-37
102656219,100650694,1e-10
102656343,100647530,8e-47
409695,100645724,3e-76
102656544,100647623,9e-120
100577567,100646398,7e-55
102656713,100642551,7e-38
727541,105666064,2e-15
727503,100649332,4e-52
727400,100646408,2e-79
100577735,100651845,0.0
727248,100643636,2e-129
727322,100647210,0.0
102653682,100652042,4e-47
727202,100644556,8e-180
100577922,100652321,5e-68
102653846,100645887,3e-87
102653885,100645107,1e-37
100577960,100644037,1e-70
102653999,100647302,2e-12
102653999,100647302,3e-09
102654046,100645596,5e-62
100577994,100651105,7e-16
413251,100647421,1e-168
100578063,100642406,1e-78
100578098,100647929,1e-105
100578135,100649976,2e-105
102654447,100644408,8e-58
727096,100644003,1e-157
727111,100651608,5e-87
100578258,100651198,2e-81
100578291,100643657,2e-125
100578291,100643657,1e-06
724897,100643151,7e-86
102654785,100650756,9e-91
100578487,100646251,1e-16
100578520,105667109,3e-174
102654954,105667092,1e-54
102655021,100642496,3e-14
100578588,100650087,2e-153
725226,100643502,1e-80
102655161,100646110,5e-27
727412,100648997,9e-82
727453,100651036,2e-47
102655402,100631073,0.0
100578764,100649094,6e-89
726891,100647153,4e-46
726270,100647269,2e-110
102655626,100649082,5e-76
726985,100642191,9e-168
100578978,105665860,1e-51
727147,100650511,3e-62
102655984,100649470,3e-25
100579037,100643357,4e-102
102656168,100652075,2e-07
413896,100643327,0.0
550712,100650648,1e-42
724229,100650874,3e-109
102656419,100650445,7e-116
100576244,100647759,1e-21
552454,100644804,1e-81
727607,100651567,7e-129
102656663,100646207,1e-81
102656688,100646561,8e-27
727200,100650545,2e-83
727461,100646966,2e-44
102653696,100649361,7e-46
727212,100649650,5e-167
100576601,100650417,3e-147
102654178,100650471,7e-76
102654267,100646407,1e-30
409539,100643713,2e-141
102654499,100647311,3e-54
552388,100651683,1e-72
552388,100651683,3e-31
102654635,100648293,3e-91
102654669,100642919,3e-91
727406,100649791,0.0
727443,100649716,5e-134
551407,100642399,0.0
410988,100648190,0.0
102654907,100648304,1e-114
102654907,100648304,6e-05
100577035,100646014,3e-70
100577076,100644444,8e-71
102655132,100652099,9e-08
727635,100650108,2e-67
727635,100650108,1e-62
726836,100645953,1e-144
100577187,100643473,0.0
100577227,100643146,4e-72
100577298,100645782,0.0
727367,100644055,1e-39
102655613,100645213,2e-15
100577416,100651440,1e-42
552575,100649206,2e-109
100577486,100648940,0.0
727570,100649282,1e-58
102655851,100649799,9e-05
102655885,100643001,5e-165
727307,100650642,3e-93
727307,100650642,5e-14
552136,100647910,4e-156
725448,100647147,2e-129
727577,100645812,2e-108
727577,100645812,9e-37
727577,100645812,1e-31
727577,100645812,5e-27
727577,100645812,8e-11
727577,100645812,7e-06
727577,100645812,9e-06
100577768,100649828,3e-88
727368,100643333,0.0
102656320,100644473,5e-32
102656460,100649700,1e-28
102656525,100643708,2e-11
102656578,100646747,2e-31
551816,100648571,2e-65
727584,100645670,2e-17
100578021,100650078,2e-38
727387,100651787,3e-107
727402,100643437,1e-52
100578195,100650064,3e-112
102653670,100643865,2e-51
100578224,105666616,2e-18
727394,100650409,3e-47
100578292,100652099,2e-47
100578333,100642596,4e-54
727172,100645636,7e-79
100578417,100651840,0.0
100578451,100649050,3e-81
102654075,100649700,7e-26
102654132,100651101,5e-14
726937,100645776,4e-39
100578616,100652191,2e-56
102654433,100651120,2e-14
102654473,100644831,2e-36
100578648,100647013,2e-21
100578682,100647010,2e-05
552369,100644979,0.0
552369,100644979,3e-09
552369,100644979,2e-08
102654704,105666277,4e-39
102654743,100646482,4e-71
727454,100644521,0.0
409278,100651882,1e-157
727357,100650281,3e-100
727625,100650636,1e-48
727484,100648481,1e-34
725314,100650614,7e-124
100576171,100647910,1e-94
727326,100646105,1e-148
727326,100646105,1e-09
100576232,100647374,1e-43
726807,100647048,9e-98
726807,100647048,2e-06
102655471,100644987,2e-13
724525,100648217,4e-142
100576351,100645756,4e-69
727338,100645796,7e-106
724753,100647828,4e-59
726769,100650511,3e-59
727506,100646610,5e-49
550928,100649916,0.0
100576577,100645221,7e-15
102656126,100648533,3e-63
100576612,100647783,9e-46
102656379,100646687,5e-12
726687,100643661,7e-95
727526,100651198,6e-112
727651,100651243,2e-85
727084,100650548,9e-59
102656632,100645849,4e-09
727440,100645828,7e-124
100576849,100650599,4e-91
102656736,100644971,1e-23
100576920,100650667,7e-12
100576920,100650667,7e-07
725676,100650613,5e-29
100576992,100643505,1e-38
100576992,100643505,1e-32
102653585,105666616,5e-43
410662,105665845,0.0
724575,100645047,1e-05
102653779,100644095,2e-84
727301,105666216,7e-55
102653886,100643505,1e-93
102653886,100643505,2e-71
100577188,100648366,5e-90
725488,100647162,0.0
102654000,100648028,2e-41
727449,100650925,3e-110
724401,100647755,1e-35
724401,100647755,1e-33
724401,100647755,6e-31
724401,100647755,1e-14
100577523,100650386,1e-72
102654422,100643650,1e-06
100577595,100643036,2e-116
102654513,100644780,3e-19
727499,100650275,5e-29
102654657,100650050,2e-15
102654705,100642496,1e-06
100577705,100647991,4e-35
727562,100650014,4e-144
102654886,105666616,4e-32
727154,100646821,0.0
727137,100651021,0.0
725487,100650112,5e-166
100577961,100646157,4e-79
727645,100649951,2e-114
727163,100648908,0.0
102655276,100646524,1e-79
102655504,100644218,2e-45
552349,100644864,8e-113
100578136,100646857,3e-67
102655717,100648506,3e-114
726052,100642621,2e-140
102655803,100648016,4e-11
102655833,100645345,5e-15
102655873,100650425,1e-16
102655910,100648345,2e-56
726911,100647101,3e-41
551272,100651016,0.0
102656059,100645720,1e-68
551142,100650619,8e-131
727531,100643219,9e-154
102656345,100650826,1e-28
102656391,100647213,6e-07
102656432,105666788,6e-138
100578497,100646974,1e-59
102656545,100642782,3e-51
408362,100651134,0.0
727564,100642223,1e-17
727566,100647226,9e-23
102656794,100647011,1e-36
727543,100651693,3e-92
727519,100649681,3e-148
102653572,100650396,1e-15
100578838,100645263,3e-17
100578873,100642775,6e-07
552638,100644439,1e-124
102653861,100647474,1e-11
100579010,100650582,5e-77
100579010,100650582,2e-05
725305,100646095,2e-14
102654258,100643957,1e-10
102654258,100643957,1e-09
102654258,100643957,2e-09
102654258,100643957,3e-09
102654326,100649470,4e-14
727465,100648463,2e-86
552598,100647061,0.0
726319,100644554,4e-162
102654574,100648416,1e-06
102654744,100650978,8e-05
727603,100642337,2e-117
551611,100642458,0.0
102654894,100647841,2e-29
727045,100651683,5e-48
727045,100651683,1e-17
551813,100651683,9e-65
551813,100651683,2e-24
102655077,100650049,5e-11
102655121,100646208,6e-33
102655151,100648985,3e-51
102655221,100644796,9e-18
102655255,100643128,1e-36
102655289,100645334,1e-47
102655345,105666583,2e-131
100576562,100650771,7e-54
102655505,100651920,6e-28
727611,100649329,6e-118
102655649,100646827,1e-72
724183,100650004,1e-58
727178,100652241,5e-36
552761,100647263,0.0
102656193,100643616,3e-06
102656227,100646355,1e-05
102656273,100643821,1e-14
102656322,100651511,7e-106
727243,100651249,4e-65
727243,100651249,1e-29
727243,100651249,3e-23
727243,100651249,1e-21
102656503,100650995,7e-14
102656546,100643742,8e-12
727619,100647332,0.0
727619,100647332,1e-31
727619,100647332,7e-16
727619,100647332,1e-14
100576978,100645828,0.0
100577022,100646219,1e-76
102656866,100645876,3e-89
409800,100643333,0.0
100577171,100648938,7e-110
102653654,100644528,5e-62
726926,100647553,1e-92
727487,100646517,1e-145
727555,100644616,4e-69
727555,100644616,4e-05
102653887,100650886,2e-37
102653981,100646740,2e-07
