am,ln,evalue
XP_012172485.1,KMQ85891.1,0.0
XP_012172486.1,KMQ85891.1,0.0
XP_012172487.1,KMQ85891.1,0.0
XP_012172488.1,KMQ85891.1,0.0
XP_012172489.1,KMQ91110.1,0.0
XP_012172490.1,KMQ85891.1,0.0
XP_012172491.1,KMQ94306.1,0.0
XP_012172493.1,KMQ90031.1,0.0
XP_012172494.1,KMQ90031.1,0.0
XP_012172495.1,KMQ95824.1,0.0
XP_012172496.1,KMQ95825.1,0.0
XP_012172497.1,KMQ95725.1,0.0
XP_012172498.1,KMQ95725.1,0.0
XP_012172499.1,KMQ95724.1,0.0
XP_012172499.1,KMQ95724.1,2e-172
XP_012172500.1,KMQ92523.1,2e-52
XP_012172504.1,KMQ96048.1,2e-23
XP_012172505.1,KMQ96048.1,2e-23
XP_012172507.1,KMQ87339.1,0.0
XP_012172508.1,KMQ97252.1,7e-89
XP_012172509.1,KMQ97252.1,7e-89
XP_012172510.1,KMQ95151.1,2e-88
XP_012172511.1,KMQ94809.1,0.0
XP_012172511.1,KMQ94809.1,1e-85
XP_012172511.1,KMQ94809.1,2e-37
XP_012172512.1,KMQ87410.1,0.0
XP_012172513.1,KMQ87410.1,1e-178
XP_012172514.1,KMQ87410.1,1e-167
XP_012172515.1,KMQ87410.1,7e-128
XP_012172516.1,KMQ93818.1,2e-45
XP_012172517.1,KMQ95151.1,2e-89
XP_012172518.1,KMR02517.1,7e-65
XP_012172519.1,KMR02521.1,0.0
XP_012172520.1,KMQ95861.1,0.0
XP_012172521.1,KMQ94252.1,0.0
XP_012172522.1,KMQ94252.1,0.0
XP_012172523.1,KMQ98045.1,0.0
XP_012172524.1,KMQ98432.1,5e-27
XP_012172525.1,KMQ98432.1,5e-27
XP_012172526.1,KMQ94360.1,8e-06
XP_012172527.1,KMQ98259.1,0.0
XP_012172528.1,KMQ95203.1,2e-171
XP_012172529.1,KMQ95203.1,5e-39
XP_012172530.1,KMQ95203.1,5e-39
XP_012172531.1,KMQ95203.1,3e-40
XP_012172532.1,KMQ90746.1,0.0
XP_012172533.1,KMQ95203.1,3e-23
XP_012172534.1,KMQ95203.1,3e-24
XP_012172535.1,KMQ95203.1,9e-20
XP_012172536.1,KMQ95203.1,2e-23
XP_012172537.1,KMQ95203.1,3e-19
XP_012172538.1,KMQ90746.1,0.0
XP_012172539.1,KMQ97951.1,0.0
XP_012172540.1,KMR04058.1,3e-117
XP_012172541.1,KMQ96050.1,1e-116
XP_012172542.1,KMQ94802.1,2e-86
XP_012172543.1,KMQ86472.1,7e-174
XP_012172544.1,KMQ95323.1,2e-128
XP_012172545.1,KMQ90757.1,0.0
XP_012172546.1,KMQ97062.1,0.0
XP_012172547.1,KMQ92838.1,5e-82
XP_012172548.1,KMQ97062.1,0.0
XP_012172549.1,KMQ97062.1,0.0
XP_012172550.1,KMQ91824.1,0.0
XP_012172551.1,KMQ91824.1,0.0
XP_012172552.1,KMQ91824.1,0.0
XP_012172553.1,KMQ89455.1,0.0
XP_012172554.1,KMQ91120.1,0.0
XP_012172554.1,KMQ91120.1,3e-63
XP_012172554.1,KMQ91120.1,3e-47
XP_012172555.1,KMQ97981.1,0.0
XP_012172556.1,KMQ85246.1,9e-150
XP_012172557.1,KMQ89455.1,0.0
XP_012172558.1,KMR04638.1,1e-52
XP_012172560.1,KMR04639.1,0.0
XP_012172561.1,KMR04639.1,0.0
XP_012172562.1,KMR04639.1,0.0
XP_012172563.1,KMR04639.1,0.0
XP_012172564.1,KMQ92156.1,0.0
XP_012172565.1,KMQ92156.1,0.0
XP_012172566.1,KMQ91732.1,5e-94
XP_012172567.1,KMQ97338.1,7e-165
XP_012172568.1,KMQ96879.1,2e-75
XP_012172569.1,KMQ92204.1,0.0
XP_012172570.1,KMQ94415.1,4e-114
XP_012172571.1,KMQ97338.1,7e-165
XP_012172572.1,KMQ94415.1,4e-114
XP_012172573.1,KMQ85327.1,2e-115
XP_012172574.1,KMQ89759.1,0.0
XP_012172575.1,KMQ89759.1,0.0
XP_012172576.1,KMQ97338.1,1e-148
XP_012172577.1,KMQ95682.1,0.0
XP_012172578.1,KMQ95682.1,0.0
XP_012172579.1,KMQ95682.1,0.0
XP_012172581.1,KMR04498.1,9e-06
XP_012172582.1,KMR04498.1,9e-06
XP_012172583.1,KMR04498.1,9e-06
XP_012172584.1,KMR04498.1,9e-06
XP_012172585.1,KMR04498.1,9e-06
XP_012172586.1,KMR04498.1,9e-06
XP_012172587.1,KMR04498.1,9e-06
XP_012172588.1,KMR04498.1,9e-06
XP_012172589.1,KMR04498.1,9e-06
XP_012172590.1,KMR04498.1,8e-06
XP_012172591.1,KMQ88436.1,8e-168
XP_012172593.1,KMQ88436.1,2e-167
XP_012172594.1,KMQ85390.1,4e-56
XP_012172596.1,KMQ88436.1,0.0
XP_012172615.1,KMQ89554.1,0.0
XP_012172616.1,KMQ91504.1,0.0
XP_012172616.1,KMQ91504.1,2e-155
XP_012172617.1,KMQ91504.1,0.0
XP_012172617.1,KMQ91504.1,2e-155
XP_012172619.1,KMQ91504.1,0.0
XP_012172619.1,KMQ91504.1,2e-155
XP_012172620.1,KMQ91504.1,0.0
XP_012172620.1,KMQ91504.1,2e-155
XP_012172621.1,KMQ91504.1,0.0
XP_012172621.1,KMQ91504.1,7e-148
XP_012172622.1,KMQ91504.1,0.0
XP_012172622.1,KMQ91504.1,3e-155
XP_012172623.1,KMQ91504.1,0.0
XP_012172623.1,KMQ91504.1,2e-155
XP_012172624.1,KMQ91504.1,0.0
XP_012172624.1,KMQ91504.1,2e-148
XP_012172625.1,KMQ91504.1,0.0
XP_012172625.1,KMQ91504.1,2e-143
XP_012172626.1,KMQ91504.1,0.0
XP_012172626.1,KMQ91504.1,1e-155
XP_012172627.1,KMQ91504.1,0.0
XP_012172627.1,KMQ91504.1,3e-155
XP_012172628.1,KMQ91504.1,0.0
XP_012172628.1,KMQ91504.1,1e-155
XP_012172629.1,KMQ91504.1,0.0
XP_012172629.1,KMQ91504.1,2e-155
XP_012172630.1,KMQ93324.1,2e-135
XP_012172631.1,KMQ93324.1,2e-135
XP_012172632.1,KMQ88811.1,5e-111
XP_012172632.1,KMQ88811.1,2e-09
XP_012172633.1,KMQ90377.1,8e-152
XP_012172634.1,KMQ90377.1,5e-131
XP_012172634.1,KMQ90377.1,8e-06
XP_012172635.1,KMQ90377.1,5e-131
XP_012172635.1,KMQ90377.1,7e-06
XP_012172637.1,KMQ96833.1,0.0
XP_012172639.1,KMQ96834.1,0.0
XP_012172640.1,KMQ96834.1,0.0
XP_012172641.1,KMQ96834.1,0.0
XP_012172642.1,KMQ96834.1,0.0
XP_012172643.1,KMQ96834.1,0.0
XP_012172644.1,KMQ88811.1,4e-111
XP_012172644.1,KMQ88811.1,1e-07
XP_012172645.1,KMQ97739.1,0.0
XP_012172646.1,KMQ97739.1,0.0
XP_012172647.1,KMQ93665.1,0.0
XP_012172647.1,KMQ93665.1,7e-07
XP_012172649.1,KMQ88811.1,4e-111
XP_012172649.1,KMQ88811.1,1e-07
XP_012172650.1,KMQ93665.1,0.0
XP_012172650.1,KMQ93665.1,7e-07
XP_012172651.1,KMQ92614.1,4e-170
XP_012172651.1,KMQ92614.1,1e-06
XP_012172655.1,KMR02243.1,1e-132
XP_012172656.1,KMQ88811.1,4e-111
XP_012172656.1,KMQ88811.1,1e-07
XP_012172657.1,KMR02243.1,8e-133
XP_012172658.1,KMQ96369.1,2e-41
XP_012172659.1,KMR02240.1,0.0
XP_012172660.1,KMR02241.1,3e-79
XP_012172661.1,KMQ94468.1,0.0
XP_012172662.1,KMQ92085.1,0.0
XP_012172663.1,KMQ94468.1,0.0
XP_012172664.1,KMQ94468.1,0.0
XP_012172665.1,KMQ94468.1,0.0
XP_012172667.1,KMQ97081.1,9e-176
XP_012172668.1,KMQ98451.1,7e-101
XP_012172669.1,KMQ92085.1,0.0
XP_012172670.1,KMQ98451.1,7e-101
XP_012172671.1,KMQ88821.1,5e-164
XP_012172672.1,KMQ97757.1,6e-170
XP_012172673.1,KMQ97755.1,0.0
XP_012172674.1,KMQ97755.1,0.0
XP_012172675.1,KMQ97755.1,0.0
XP_012172676.1,KMQ93534.1,6e-44
XP_012172677.1,KMQ93534.1,5e-44
XP_012172679.1,KMQ90530.1,1e-44
XP_012172680.1,KMQ90530.1,6e-45
XP_012172681.1,KMQ90530.1,4e-45
XP_012172682.1,KMQ90530.1,4e-45
XP_012172683.1,KMQ90530.1,4e-45
XP_012172684.1,KMQ90530.1,4e-45
XP_012172685.1,KMQ90530.1,4e-45
XP_012172686.1,KMQ96704.1,2e-53
XP_012172686.1,KMQ96704.1,2e-11
XP_012172687.1,KMQ96704.1,2e-53
XP_012172687.1,KMQ96704.1,2e-11
XP_012172688.1,KMQ96704.1,2e-53
XP_012172688.1,KMQ96704.1,2e-11
XP_012172689.1,KMQ90696.1,0.0
XP_012172690.1,KMQ90696.1,0.0
XP_012172691.1,KMQ90696.1,0.0
XP_012172692.1,KMQ91718.1,1e-21
XP_012172693.1,KMQ91719.1,0.0
XP_012172694.1,KMQ96611.1,0.0
XP_012172695.1,KMQ89141.1,3e-11
XP_012172696.1,KMQ96612.1,2e-175
XP_012172697.1,KMQ91718.1,0.0
XP_012172698.1,KMQ91718.1,0.0
XP_012172699.1,KMQ91718.1,0.0
XP_012172700.1,KMQ91718.1,0.0
XP_012172701.1,KMQ96610.1,2e-27
XP_012172702.1,KMQ96538.1,1e-06
XP_012172704.1,KMQ95785.1,1e-13
XP_012172705.1,KMQ95785.1,1e-13
XP_012172706.1,KMQ95785.1,1e-13
XP_012172707.1,KMQ95785.1,7e-14
XP_012172709.1,KMQ95609.1,2e-79
XP_012172710.1,KMQ95609.1,5e-81
XP_012172711.1,KMQ95609.1,5e-81
XP_012172712.1,KMQ95609.1,5e-81
XP_012172713.1,KMQ95609.1,5e-81
XP_012172714.1,KMQ95609.1,5e-81
XP_012172715.1,KMQ95609.1,5e-81
XP_012172716.1,KMQ97540.1,0.0
XP_012172717.1,KMQ97540.1,0.0
XP_012172718.1,KMQ96031.1,0.0
XP_012172718.1,KMQ96031.1,9e-21
XP_012172719.1,KMQ97540.1,0.0
XP_012172720.1,KMQ94518.1,0.0
XP_012172721.1,KMQ94518.1,0.0
XP_012172722.1,KMQ94518.1,0.0
XP_012172723.1,KMQ93971.1,0.0
XP_012172724.1,KMQ94302.1,0.0
XP_012172725.1,KMQ94302.1,0.0
XP_012172726.1,KMQ94302.1,8e-141
XP_012172727.1,KMQ94302.1,8e-141
XP_012172728.1,KMQ94302.1,2e-115
XP_012172729.1,KMQ94302.1,1e-115
XP_012172730.1,KMQ96033.1,0.0
XP_012172732.1,KMQ93279.1,1e-85
XP_012172733.1,KMQ93279.1,2e-85
XP_012172734.1,KMQ93279.1,2e-85
XP_012172735.1,KMQ93279.1,2e-85
XP_012172736.1,KMQ93279.1,1e-85
XP_012172737.1,KMQ93279.1,1e-78
XP_012172738.1,KMQ96033.1,0.0
XP_012172739.1,KMQ94302.1,5e-99
XP_012172739.1,KMQ94302.1,6e-31
XP_012172740.1,KMQ91531.1,0.0
XP_012172741.1,KMQ91531.1,0.0
XP_012172742.1,KMQ91531.1,0.0
XP_012172744.1,KMQ96033.1,0.0
XP_012172745.1,KMQ91531.1,0.0
XP_012172746.1,KMQ91531.1,0.0
XP_012172747.1,KMQ92730.1,7e-67
XP_012172748.1,KMQ92730.1,4e-64
XP_012172749.1,KMQ92729.1,0.0
XP_012172750.1,KMQ92729.1,0.0
XP_012172752.1,KMQ98123.1,1e-105
XP_012172753.1,KMQ98123.1,1e-105
XP_012172756.1,KMQ89807.1,0.0
XP_012172757.1,KMQ98122.1,0.0
XP_012172759.1,KMQ96638.1,0.0
XP_012172760.1,KMQ98122.1,1e-165
XP_012172761.1,KMQ98122.1,1e-165
XP_012172762.1,KMQ91304.1,0.0
XP_012172763.1,KMQ93797.1,0.0
XP_012172764.1,KMQ86485.1,0.0
XP_012172765.1,KMQ86485.1,0.0
XP_012172766.1,KMQ96637.1,0.0
XP_012172767.1,KMQ86485.1,0.0
XP_012172768.1,KMR05341.1,5e-133
XP_012172769.1,KMQ93066.1,0.0
XP_012172770.1,KMQ93066.1,0.0
XP_012172771.1,KMQ93066.1,0.0
XP_012172772.1,KMQ93066.1,0.0
XP_012172773.1,KMQ93066.1,0.0
XP_012172774.1,KMQ93066.1,0.0
XP_012172775.1,KMQ93066.1,0.0
XP_012172776.1,KMQ93066.1,0.0
XP_012172777.1,KMQ97088.1,1e-144
XP_012172778.1,KMQ97088.1,4e-145
XP_012172779.1,KMQ97088.1,4e-145
XP_012172780.1,KMQ97088.1,6e-145
XP_012172781.1,KMQ97088.1,7e-145
XP_012172782.1,KMQ97088.1,2e-144
XP_012172783.1,KMQ89762.1,4e-87
XP_012172784.1,KMQ97088.1,9e-145
XP_012172785.1,KMQ93263.1,2e-97
XP_012172786.1,KMQ97053.1,8e-81
XP_012172787.1,KMQ97053.1,2e-80
XP_012172788.1,KMQ93262.1,0.0
XP_012172789.1,KMQ93262.1,0.0
XP_012172790.1,KMQ97542.1,0.0
XP_012172790.1,KMQ97542.1,1e-78
XP_012172790.1,KMQ97542.1,2e-76
XP_012172790.1,KMQ97542.1,3e-60
XP_012172790.1,KMQ97542.1,7e-45
XP_012172790.1,KMQ97542.1,9e-30
XP_012172791.1,KMQ97542.1,0.0
XP_012172791.1,KMQ97542.1,1e-78
XP_012172791.1,KMQ97542.1,2e-76
XP_012172791.1,KMQ97542.1,3e-60
XP_012172791.1,KMQ97542.1,7e-45
XP_012172791.1,KMQ97542.1,9e-30
XP_012172792.1,KMQ97542.1,0.0
XP_012172792.1,KMQ97542.1,2e-85
XP_012172792.1,KMQ97542.1,5e-54
XP_012172792.1,KMQ97542.1,1e-41
XP_012172793.1,KMQ89948.1,2e-118
XP_012172794.1,KMQ95667.1,5e-116
XP_012172795.1,KMQ95610.1,0.0
XP_012172796.1,KMQ95668.1,0.0
XP_012172797.1,KMQ95668.1,0.0
XP_012172798.1,KMQ95668.1,0.0
XP_012172799.1,KMQ95196.1,0.0
XP_012172799.1,KMQ95196.1,2e-86
XP_012172800.1,KMQ95196.1,0.0
XP_012172800.1,KMQ95196.1,3e-129
XP_012172801.1,KMQ95196.1,0.0
XP_012172801.1,KMQ95196.1,6e-85
XP_012172802.1,KMQ95196.1,0.0
XP_012172802.1,KMQ95196.1,1e-127
XP_012172803.1,KMQ95196.1,0.0
XP_012172803.1,KMQ95196.1,2e-86
XP_012172804.1,KMQ95196.1,0.0
XP_012172804.1,KMQ95196.1,1e-86
XP_012172805.1,KMQ95196.1,0.0
XP_012172805.1,KMQ95196.1,1e-86
XP_012172806.1,KMQ95196.1,0.0
XP_012172807.1,KMQ95196.1,0.0
XP_012172808.1,KMQ96351.1,1e-06
XP_012172809.1,KMQ97237.1,0.0
XP_012172810.1,KMQ84763.1,4e-97
XP_012172811.1,KMQ95722.1,0.0
XP_012172812.1,KMQ95722.1,0.0
XP_012172813.1,KMQ95722.1,0.0
XP_012172814.1,KMR04803.1,2e-163
XP_012172814.1,KMR04803.1,2e-50
XP_012172815.1,KMR04803.1,2e-163
XP_012172815.1,KMR04803.1,2e-50
XP_012172816.1,KMR04803.1,2e-163
XP_012172816.1,KMR04803.1,2e-50
XP_012172817.1,KMR04803.1,2e-163
XP_012172817.1,KMR04803.1,2e-50
XP_012172818.1,KMR04803.1,2e-163
XP_012172818.1,KMR04803.1,2e-50
XP_012172819.1,KMQ92601.1,5e-08
XP_012172820.1,KMQ95121.1,4e-14
XP_012172824.1,KMQ97237.1,0.0
XP_012172825.1,KMQ97076.1,0.0
XP_012172826.1,KMQ92246.1,3e-157
XP_012172827.1,KMQ92246.1,3e-157
XP_012172828.1,KMQ92246.1,1e-157
XP_012172829.1,KMQ92246.1,4e-158
XP_012172830.1,KMQ92248.1,0.0
XP_012172831.1,KMQ97905.1,4e-127
XP_012172832.1,KMQ92470.1,0.0
XP_012172833.1,KMQ92470.1,0.0
XP_012172834.1,KMQ92470.1,0.0
XP_012172835.1,KMQ97237.1,0.0
XP_012172836.1,KMQ95565.1,1e-09
XP_012172837.1,KMQ95565.1,1e-10
XP_012172838.1,KMQ97237.1,0.0
XP_012172839.1,KMQ95565.1,1e-10
XP_012172840.1,KMQ96809.1,0.0
XP_012172840.1,KMQ96809.1,1e-14
XP_012172840.1,KMQ96809.1,7e-05
XP_012172841.1,KMQ87912.1,3e-131
XP_012172841.1,KMQ87912.1,4e-89
XP_012172841.1,KMQ87912.1,5e-83
XP_012172841.1,KMQ87912.1,3e-80
XP_012172841.1,KMQ87912.1,2e-62
XP_012172841.1,KMQ87912.1,4e-58
XP_012172841.1,KMQ87912.1,3e-55
XP_012172841.1,KMQ87912.1,3e-54
XP_012172841.1,KMQ87912.1,3e-50
XP_012172841.1,KMQ87912.1,2e-49
XP_012172841.1,KMQ87912.1,2e-46
XP_012172841.1,KMQ87912.1,2e-31
XP_012172841.1,KMQ87912.1,3e-15
XP_012172841.1,KMQ87912.1,5e-13
XP_012172842.1,KMQ97237.1,0.0
XP_012172843.1,KMR00511.1,2e-31
XP_012172844.1,KMQ91224.1,1e-17
XP_012172845.1,KMQ97129.1,1e-87
XP_012172846.1,KMR02518.1,2e-24
XP_012172847.1,KMR02520.1,7e-16
XP_012172848.1,KMQ97237.1,0.0
XP_012172849.1,KMQ82928.1,3e-78
XP_012172850.1,KMQ98208.1,0.0
XP_012172850.1,KMQ98208.1,2e-135
XP_012172851.1,KMQ92212.1,4e-41
XP_012172852.1,KMQ96050.1,3e-05
XP_012172853.1,KMQ97237.1,0.0
XP_012172854.1,KMQ96051.1,0.0
XP_012172855.1,KMQ95321.1,2e-125
XP_012172856.1,KMQ95322.1,2e-13
XP_012172857.1,KMQ95661.1,2e-122
XP_012172858.1,KMQ97237.1,0.0
XP_012172859.1,KMQ91986.1,0.0
XP_012172860.1,KMQ85672.1,5e-71
XP_012172861.1,KMQ87830.1,1e-28
XP_012172862.1,KMQ91364.1,8e-166
XP_012172863.1,KMQ97082.1,6e-114
XP_012172863.1,KMQ97082.1,4e-07
XP_012172864.1,KMQ97082.1,1e-165
XP_012172865.1,KMQ97756.1,1e-46
XP_012172866.1,KMQ97435.1,5e-24
XP_012172867.1,KMQ94303.1,1e-28
XP_012172867.1,KMQ94303.1,8e-20
XP_012172868.1,KMR05340.1,1e-43
XP_012172868.1,KMR05340.1,3e-20
XP_012172869.1,KMQ98431.1,1e-40
XP_012172869.1,KMQ98431.1,2e-37
XP_012172869.1,KMQ98431.1,3e-23
XP_012172870.1,KMQ92840.1,3e-93
XP_012172871.1,KMQ96867.1,0.0
XP_012172872.1,KMQ91379.1,0.0
XP_012172872.1,KMQ91379.1,2e-07
XP_012172873.1,KMQ87479.1,0.0
XP_012172874.1,KMQ90858.1,4e-160
XP_012172875.1,KMQ90858.1,3e-160
XP_012172876.1,KMQ87479.1,0.0
XP_012172877.1,KMQ98210.1,1e-114
XP_012172877.1,KMQ98210.1,1e-44
XP_012172878.1,KMQ98210.1,1e-114
XP_012172878.1,KMQ98210.1,1e-44
XP_012172879.1,KMQ98210.1,1e-114
XP_012172879.1,KMQ98210.1,1e-44
XP_012172880.1,KMQ98210.1,9e-115
XP_012172880.1,KMQ98210.1,7e-46
XP_012172881.1,KMQ98210.1,6e-115
XP_012172881.1,KMQ98210.1,1e-44
XP_012172882.1,KMQ98210.1,4e-115
XP_012172882.1,KMQ98210.1,1e-44
XP_012172883.1,KMQ98210.1,5e-115
XP_012172883.1,KMQ98210.1,1e-44
XP_012172884.1,KMQ98210.1,5e-115
XP_012172884.1,KMQ98210.1,1e-44
XP_012172885.1,KMQ98210.1,3e-115
XP_012172885.1,KMQ98210.1,9e-45
XP_012172886.1,KMQ98210.1,3e-115
XP_012172886.1,KMQ98210.1,9e-45
XP_012172887.1,KMQ98210.1,3e-115
XP_012172887.1,KMQ98210.1,8e-45
XP_012172888.1,KMQ85081.1,0.0
XP_012172889.1,KMQ93261.1,0.0
XP_012172894.1,KMQ95427.1,0.0
XP_012172894.1,KMQ95427.1,4e-17
XP_012172895.1,KMQ95428.1,1e-136
XP_012172896.1,KMQ95428.1,1e-136
XP_012172897.1,KMQ95428.1,1e-136
XP_012172898.1,KMQ95428.1,1e-136
XP_012172899.1,KMQ95428.1,1e-136
XP_012172900.1,KMQ95429.1,4e-31
XP_012172901.1,KMQ97334.1,2e-84
XP_012172901.1,KMQ97334.1,5e-69
XP_012172901.1,KMQ97334.1,9e-50
XP_012172902.1,KMQ89265.1,1e-111
XP_012172903.1,KMQ94657.1,5e-09
XP_012172904.1,KMQ85584.1,2e-160
XP_012172905.1,KMQ94671.1,9e-140
XP_012172906.1,KMQ97432.1,0.0
XP_012172907.1,KMQ96267.1,0.0
XP_012172908.1,KMQ96267.1,0.0
XP_012172909.1,KMQ96267.1,8e-175
XP_012172910.1,KMQ96267.1,9e-145
XP_012172912.1,KMQ90855.1,2e-23
XP_012172913.1,KMQ93252.1,1e-44
XP_012172914.1,KMQ95429.1,1e-34
XP_012172918.1,KMQ92840.1,4e-94
XP_012172925.1,KMQ88895.1,3e-101
XP_012172926.1,KMQ88895.1,3e-101
XP_012172927.1,KMQ89765.1,5e-35
XP_012172929.1,KMQ87835.1,4e-05
XP_012172930.1,KMQ94720.1,3e-71
XP_012172931.1,KMQ98153.1,0.0
XP_012172932.1,KMQ98153.1,0.0
XP_012172933.1,KMQ89433.1,0.0
XP_012172934.1,KMQ89433.1,0.0
XP_012172935.1,KMQ89765.1,5e-35
XP_012172936.1,KMQ89433.1,0.0
XP_012172937.1,KMQ88446.1,0.0
XP_012172938.1,KMQ92036.1,0.0
XP_012172939.1,KMQ95298.1,0.0
XP_012172940.1,KMQ95298.1,0.0
XP_012172941.1,KMQ95299.1,4e-76
XP_012172942.1,KMQ90992.1,8e-123
XP_012172943.1,KMQ93852.1,0.0
XP_012172944.1,KMQ90992.1,8e-123
XP_012172945.1,KMQ90992.1,2e-125
XP_012172948.1,KMQ95150.1,2e-120
XP_012172949.1,KMQ97458.1,0.0
XP_012172949.1,KMQ97458.1,6e-159
XP_012172949.1,KMQ97458.1,2e-42
XP_012172949.1,KMQ97458.1,2e-16
XP_012172950.1,KMQ97458.1,0.0
XP_012172950.1,KMQ97458.1,6e-159
XP_012172950.1,KMQ97458.1,2e-42
XP_012172950.1,KMQ97458.1,2e-16
XP_012172951.1,KMQ97589.1,3e-84
XP_012172952.1,KMQ97589.1,3e-84
XP_012172953.1,KMQ94261.1,2e-45
XP_012172953.1,KMQ94261.1,3e-40
XP_012172953.1,KMQ94261.1,1e-35
XP_012172953.1,KMQ94261.1,4e-35
XP_012172953.1,KMQ94261.1,2e-34
XP_012172953.1,KMQ94261.1,7e-33
XP_012172953.1,KMQ94261.1,3e-31
XP_012172953.1,KMQ94261.1,4e-28
XP_012172953.1,KMQ94261.1,1e-25
XP_012172953.1,KMQ94261.1,6e-08
XP_012172953.1,KMQ94261.1,2e-07
XP_012172953.1,KMQ94261.1,1e-06
XP_012172953.1,KMQ94261.1,4e-05
XP_012172953.1,KMQ94261.1,5e-05
XP_012172954.1,KMQ97589.1,3e-84
XP_012172955.1,KMQ91635.1,0.0
XP_012172956.1,KMQ91635.1,0.0
XP_012172957.1,KMQ95152.1,0.0
XP_012172957.1,KMQ95152.1,3e-76
XP_012172958.1,KMQ95152.1,0.0
XP_012172958.1,KMQ95152.1,3e-76
XP_012172959.1,KMQ95152.1,0.0
XP_012172959.1,KMQ95152.1,3e-76
XP_012172967.1,KMQ94215.1,0.0
XP_012172967.1,KMQ94215.1,1e-120
XP_012172967.1,KMQ94215.1,8e-110
XP_012172967.1,KMQ94215.1,2e-108
XP_012172967.1,KMQ94215.1,3e-97
XP_012172967.1,KMQ94215.1,5e-75
XP_012172967.1,KMQ94215.1,8e-54
XP_012172967.1,KMQ94215.1,1e-53
XP_012172967.1,KMQ94215.1,3e-51
XP_012172967.1,KMQ94215.1,2e-28
XP_012172967.1,KMQ94215.1,1e-14
XP_012172967.1,KMQ94215.1,1e-10
XP_012172967.1,KMQ94215.1,2e-07
XP_012172968.1,KMQ91137.1,1e-50
XP_012172969.1,KMQ91137.1,3e-45
XP_012172970.1,KMQ91137.1,3e-45
XP_012172971.1,KMQ91137.1,3e-45
XP_012172972.1,KMQ91137.1,3e-45
XP_012172973.1,KMQ91137.1,2e-49
XP_012172974.1,KMQ91137.1,2e-49
XP_012172975.1,KMQ91137.1,2e-49
XP_012172976.1,KMQ91137.1,2e-49
XP_012172977.1,KMQ91137.1,4e-28
XP_012172978.1,KMQ94215.1,0.0
XP_012172978.1,KMQ94215.1,1e-120
XP_012172978.1,KMQ94215.1,9e-110
XP_012172978.1,KMQ94215.1,2e-108
XP_012172978.1,KMQ94215.1,3e-97
XP_012172978.1,KMQ94215.1,6e-75
XP_012172978.1,KMQ94215.1,8e-54
XP_012172978.1,KMQ94215.1,1e-53
XP_012172978.1,KMQ94215.1,3e-51
XP_012172978.1,KMQ94215.1,2e-28
XP_012172978.1,KMQ94215.1,1e-14
XP_012172978.1,KMQ94215.1,1e-10
XP_012172978.1,KMQ94215.1,2e-07
XP_012172979.1,KMQ91137.1,3e-57
XP_012172980.1,KMQ91137.1,5e-58
XP_012172981.1,KMQ91137.1,2e-58
XP_012172982.1,KMQ92220.1,2e-55
XP_012172983.1,KMQ90177.1,3e-07
XP_012172984.1,KMQ94215.1,0.0
XP_012172984.1,KMQ94215.1,1e-120
XP_012172984.1,KMQ94215.1,9e-110
XP_012172984.1,KMQ94215.1,2e-108
XP_012172984.1,KMQ94215.1,4e-97
XP_012172984.1,KMQ94215.1,6e-75
XP_012172984.1,KMQ94215.1,8e-54
XP_012172984.1,KMQ94215.1,1e-53
XP_012172984.1,KMQ94215.1,3e-51
XP_012172984.1,KMQ94215.1,2e-28
XP_012172984.1,KMQ94215.1,1e-14
XP_012172984.1,KMQ94215.1,1e-10
XP_012172984.1,KMQ94215.1,2e-07
XP_012172985.1,KMQ92157.1,0.0
XP_012172986.1,KMQ92157.1,0.0
XP_012172987.1,KMQ92104.1,7e-05
XP_012172988.1,KMQ94215.1,0.0
XP_012172988.1,KMQ94215.1,1e-120
XP_012172988.1,KMQ94215.1,9e-110
XP_012172988.1,KMQ94215.1,2e-108
XP_012172988.1,KMQ94215.1,9e-81
XP_012172988.1,KMQ94215.1,6e-75
XP_012172988.1,KMQ94215.1,8e-54
XP_012172988.1,KMQ94215.1,1e-53
XP_012172988.1,KMQ94215.1,3e-51
XP_012172988.1,KMQ94215.1,6e-47
XP_012172988.1,KMQ94215.1,1e-41
XP_012172988.1,KMQ94215.1,1e-31
XP_012172988.1,KMQ94215.1,2e-28
XP_012172988.1,KMQ94215.1,5e-25
XP_012172988.1,KMQ94215.1,1e-14
XP_012172988.1,KMQ94215.1,1e-10
XP_012172988.1,KMQ94215.1,2e-07
XP_012172989.1,KMQ97922.1,6e-85
XP_012172990.1,KMQ86865.1,4e-161
XP_012172990.1,KMQ86865.1,2e-09
XP_012172991.1,KMQ86865.1,4e-161
XP_012172991.1,KMQ86865.1,2e-09
XP_012172992.1,KMQ86865.1,3e-161
XP_012172992.1,KMQ86865.1,2e-06
XP_012172993.1,KMQ86865.1,2e-161
XP_012172994.1,KMQ86865.1,2e-161
XP_012172995.1,KMQ86865.1,2e-161
XP_012172996.1,KMQ93273.1,0.0
XP_012173001.1,KMQ95360.1,0.0
XP_012173002.1,KMQ95384.1,0.0
XP_012173003.1,KMQ95384.1,0.0
XP_012173004.1,KMQ88244.1,0.0
XP_012173005.1,KMQ92790.1,3e-173
XP_012173006.1,KMQ95386.1,0.0
XP_012173007.1,KMQ95435.1,0.0
XP_012173007.1,KMQ95435.1,9e-10
