bt,am,evalue
XP_012172457.1,XP_012172457.1,0.0
XP_012172458.1,XP_012172458.1,0.0
XP_012172459.1,XP_012172459.1,0.0
XP_012172460.1,XP_012172460.1,0.0
XP_012172461.1,XP_012172462.1,0.0
XP_012172462.1,XP_012172462.1,0.0
XP_012172463.1,XP_012172464.1,6e-144
XP_012172464.1,XP_012172464.1,6e-144
XP_012172465.1,XP_012172465.1,0.0
XP_012172466.1,XP_012172466.1,0.0
XP_012172467.1,XP_012172467.1,0.0
XP_012172468.1,XP_012172468.1,0.0
XP_012172469.1,XP_012172469.1,0.0
XP_012172470.1,XP_012172470.1,6e-95
XP_012172471.1,XP_012172472.1,0.0
XP_012172472.1,XP_012172472.1,0.0
XP_012172473.1,XP_012172473.1,0.0
XP_012172474.1,XP_012172474.1,0.0
XP_012172475.1,XP_012172475.1,0.0
XP_012172476.1,XP_012172476.1,0.0
XP_012172477.1,XP_012172477.1,0.0
XP_012172478.1,XP_012172478.1,0.0
XP_012172479.1,XP_012172479.1,0.0
XP_012172480.1,XP_012172481.1,0.0
XP_012172481.1,XP_012172481.1,0.0
XP_012172482.1,XP_012172482.1,0.0
XP_012172483.1,XP_012172483.1,0.0
XP_012172484.1,XP_003401310.2,0.0
XP_012172485.1,XP_003401310.2,0.0
XP_012172486.1,XP_003401310.2,0.0
XP_012172487.1,XP_012172490.1,0.0
XP_012172488.1,XP_012172490.1,0.0
XP_012172489.1,XP_012172489.1,0.0
XP_012172490.1,XP_012172490.1,0.0
XP_012172491.1,XP_012172491.1,0.0
XP_012172492.1,XP_012172492.1,0.0
XP_012172493.1,XP_012172493.1,0.0
XP_012172494.1,XP_012172494.1,0.0
XP_012172495.1,XP_012172495.1,0.0
XP_012172496.1,XP_012172496.1,0.0
XP_012172497.1,XP_012172497.1,0.0
XP_012172498.1,XP_012172498.1,0.0
XP_012172499.1,XP_012172499.1,0.0
XP_012172500.1,XP_012172500.1,0.0
XP_012172501.1,XP_012172501.1,0.0
XP_012172502.1,XP_012172501.1,0.0
XP_012172503.1,XP_012172501.1,0.0
XP_012172504.1,XP_012172504.1,0.0
XP_012172505.1,XP_012172504.1,0.0
XP_012172506.1,XP_012172506.1,0.0
XP_012172507.1,XP_012172507.1,0.0
XP_012172508.1,XP_012172509.1,0.0
XP_012172509.1,XP_012172509.1,0.0
XP_012172510.1,XP_012172510.1,0.0
XP_012172511.1,XP_012172511.1,0.0
XP_012172512.1,XP_012172512.1,0.0
XP_012172513.1,XP_012172513.1,0.0
XP_012172514.1,XP_012172514.1,0.0
XP_012172515.1,XP_012172515.1,0.0
XP_012172516.1,XP_012172516.1,0.0
XP_012172517.1,XP_012172517.1,0.0
XP_012172518.1,XP_012172518.1,0.0
XP_012172519.1,XP_012172519.1,0.0
XP_012172520.1,XP_012172520.1,0.0
XP_012172521.1,XP_012172521.1,0.0
XP_012172522.1,XP_012172522.1,0.0
XP_012172523.1,XP_012172523.1,0.0
XP_012172524.1,XP_012172525.1,9e-138
XP_012172525.1,XP_012172525.1,9e-138
XP_012172526.1,XP_012172526.1,1e-132
XP_012172527.1,XP_012172527.1,0.0
XP_012172528.1,XP_012172528.1,0.0
XP_012172529.1,XP_012172530.1,0.0
XP_012172530.1,XP_012172530.1,0.0
XP_012172531.1,XP_012172531.1,0.0
XP_012172532.1,XP_012172532.1,0.0
XP_012172533.1,XP_012172533.1,0.0
XP_012172534.1,XP_012172534.1,0.0
XP_012172535.1,XP_012172535.1,0.0
XP_012172536.1,XP_012172536.1,0.0
XP_012172537.1,XP_012172537.1,0.0
XP_012172538.1,XP_012172538.1,0.0
XP_012172539.1,XP_012172539.1,0.0
XP_012172540.1,XP_012172540.1,0.0
XP_012172541.1,XP_012172541.1,0.0
XP_012172542.1,XP_012172542.1,0.0
XP_012172543.1,XP_012172543.1,0.0
XP_012172544.1,XP_012172544.1,0.0
XP_012172545.1,XP_012172545.1,0.0
XP_012172546.1,XP_012172549.1,0.0
XP_012172547.1,XP_012172547.1,5e-126
XP_012172548.1,XP_012172549.1,0.0
XP_012172549.1,XP_012172549.1,0.0
XP_012172550.1,XP_012172550.1,0.0
XP_012172551.1,XP_012172551.1,0.0
XP_012172552.1,XP_012172552.1,0.0
XP_012172553.1,XP_012172553.1,0.0
XP_012172554.1,XP_012172554.1,0.0
XP_012172555.1,XP_012172555.1,0.0
XP_012172556.1,XP_012172556.1,0.0
XP_012172557.1,XP_012172557.1,0.0
XP_012172558.1,XP_012172558.1,7e-88
XP_012172559.1,XP_012172559.1,3e-126
XP_012172560.1,XP_012172560.1,0.0
XP_012172561.1,XP_012172563.1,0.0
XP_012172562.1,XP_012172563.1,0.0
XP_012172563.1,XP_012172563.1,0.0
XP_012172564.1,XP_012172564.1,0.0
XP_012172565.1,XP_012172565.1,0.0
XP_012172566.1,XP_012172566.1,0.0
XP_012172567.1,XP_012172571.1,0.0
XP_012172568.1,XP_012172568.1,0.0
XP_012172569.1,XP_012172569.1,0.0
XP_012172570.1,XP_012172572.1,0.0
XP_012172571.1,XP_012172571.1,0.0
XP_012172572.1,XP_012172572.1,0.0
XP_012172573.1,XP_012172573.1,0.0
XP_012172574.1,XP_012172574.1,0.0
XP_012172575.1,XP_012172575.1,0.0
XP_012172576.1,XP_012172576.1,4e-180
XP_012172577.1,XP_012172577.1,0.0
XP_012172578.1,XP_012172578.1,0.0
XP_012172579.1,XP_003401407.1,0.0
XP_012172580.1,XP_012172580.1,0.0
XP_012172581.1,XP_012172589.1,0.0
XP_012172582.1,XP_012172589.1,0.0
XP_012172583.1,XP_012172589.1,0.0
XP_012172584.1,XP_012172589.1,0.0
XP_012172585.1,XP_012172589.1,0.0
XP_012172586.1,XP_012172589.1,0.0
XP_012172587.1,XP_012172589.1,0.0
XP_012172588.1,XP_012172589.1,0.0
XP_012172589.1,XP_012172589.1,0.0
XP_012172590.1,XP_012172590.1,1e-179
XP_012172591.1,XP_012172591.1,0.0
XP_012172592.1,XP_012172618.1,0.0
XP_012172593.1,XP_012172593.1,0.0
XP_012172594.1,XP_012172594.1,0.0
XP_012172595.1,XP_012172595.1,0.0
XP_012172596.1,XP_012172596.1,0.0
XP_012172597.1,XP_012172610.1,0.0
XP_012172598.1,XP_012172610.1,0.0
XP_012172599.1,XP_012172610.1,0.0
XP_012172600.1,XP_012172610.1,0.0
XP_012172601.1,XP_012172610.1,0.0
XP_012172602.1,XP_012172610.1,0.0
XP_012172603.1,XP_012172610.1,0.0
XP_012172604.1,XP_012172610.1,0.0
XP_012172605.1,XP_012172610.1,0.0
XP_012172606.1,XP_012172610.1,0.0
XP_012172607.1,XP_012172610.1,0.0
XP_012172608.1,XP_012172610.1,0.0
XP_012172609.1,XP_012172618.1,0.0
XP_012172610.1,XP_012172610.1,0.0
XP_012172611.1,XP_012172614.1,0.0
XP_012172612.1,XP_012172614.1,0.0
XP_012172613.1,XP_012172614.1,0.0
XP_012172614.1,XP_012172614.1,0.0
XP_012172615.1,XP_012172615.1,0.0
XP_012172616.1,XP_012172619.1,0.0
XP_012172617.1,XP_012172619.1,0.0
XP_012172618.1,XP_012172618.1,0.0
XP_012172619.1,XP_012172619.1,0.0
XP_012172620.1,XP_012172620.1,0.0
XP_012172621.1,XP_012172621.1,0.0
XP_012172622.1,XP_012172622.1,0.0
XP_012172623.1,XP_012172623.1,0.0
XP_012172624.1,XP_012172624.1,0.0
XP_012172625.1,XP_012172625.1,0.0
XP_012172626.1,XP_012172626.1,0.0
XP_012172627.1,XP_012172627.1,0.0
XP_012172628.1,XP_012172628.1,0.0
XP_012172629.1,XP_012172629.1,0.0
XP_012172630.1,XP_003401427.2,0.0
XP_012172631.1,XP_012172631.1,0.0
XP_012172632.1,XP_012172632.1,0.0
XP_012172633.1,XP_012172633.1,0.0
XP_012172634.1,XP_012172634.1,4e-172
XP_012172635.1,XP_012172633.1,3e-168
XP_012172635.1,XP_012172633.1,1e-06
XP_012172636.1,XP_012172636.1,3e-79
XP_012172637.1,XP_012172637.1,0.0
XP_012172638.1,XP_012172638.1,2e-88
XP_012172639.1,XP_012172639.1,0.0
XP_012172640.1,XP_012172640.1,0.0
XP_012172641.1,XP_012172642.1,0.0
XP_012172642.1,XP_012172642.1,0.0
XP_012172643.1,XP_012172643.1,0.0
XP_012172644.1,XP_012172632.1,0.0
XP_012172645.1,XP_012172645.1,0.0
XP_012172646.1,XP_012172646.1,0.0
XP_012172647.1,XP_012172650.1,0.0
XP_012172648.1,XP_012172648.1,0.0
XP_012172649.1,XP_012172632.1,0.0
XP_012172650.1,XP_012172650.1,0.0
XP_012172651.1,XP_012172651.1,0.0
XP_012172652.1,XP_012172652.1,0.0
XP_012172653.1,XP_012172653.1,2e-77
XP_012172654.1,XP_012172654.1,1e-52
XP_012172655.1,XP_012172655.1,0.0
XP_012172656.1,XP_012172632.1,0.0
XP_012172657.1,XP_012172657.1,0.0
XP_012172658.1,XP_012172658.1,0.0
XP_012172659.1,XP_012172659.1,0.0
XP_012172660.1,XP_012172660.1,2e-178
XP_012172661.1,XP_012172665.1,0.0
XP_012172662.1,XP_012172669.1,0.0
XP_012172663.1,XP_012172665.1,0.0
XP_012172664.1,XP_012172665.1,0.0
XP_012172665.1,XP_012172665.1,0.0
XP_012172666.1,XP_012172666.1,4e-57
XP_012172667.1,XP_012172667.1,0.0
XP_012172668.1,XP_012172670.1,0.0
XP_012172669.1,XP_012172669.1,0.0
XP_012172670.1,XP_012172670.1,0.0
XP_012172671.1,XP_012172671.1,0.0
XP_012172672.1,XP_012172672.1,0.0
XP_012172673.1,XP_012172673.1,0.0
XP_012172674.1,XP_012172674.1,0.0
XP_012172675.1,XP_012172673.1,0.0
XP_012172676.1,XP_012172676.1,0.0
XP_012172677.1,XP_012172676.1,0.0
XP_012172678.1,XP_012172678.1,0.0
XP_012172679.1,XP_012172679.1,5e-151
XP_012172680.1,XP_012172680.1,2e-133
XP_012172681.1,XP_012172680.1,1e-98
XP_012172682.1,XP_012172680.1,1e-98
XP_012172683.1,XP_012172680.1,1e-98
XP_012172684.1,XP_012172680.1,1e-98
XP_012172685.1,XP_012172680.1,1e-98
XP_012172686.1,XP_012172688.1,0.0
XP_012172687.1,XP_012172688.1,0.0
XP_012172688.1,XP_012172688.1,0.0
XP_012172689.1,XP_012172690.1,0.0
XP_012172690.1,XP_012172690.1,0.0
XP_012172691.1,XP_012172690.1,0.0
XP_012172692.1,XP_012172692.1,0.0
XP_012172693.1,XP_012172693.1,0.0
XP_012172694.1,XP_012172694.1,0.0
XP_012172695.1,XP_012172695.1,2e-88
XP_012172696.1,XP_012172696.1,0.0
XP_012172697.1,XP_012172700.1,0.0
XP_012172698.1,XP_012172700.1,0.0
XP_012172699.1,XP_012172700.1,0.0
XP_012172700.1,XP_012172700.1,0.0
XP_012172701.1,XP_012172701.1,0.0
XP_012172702.1,XP_012172702.1,2e-104
XP_012172703.1,XP_012172703.1,0.0
XP_012172704.1,XP_012172706.1,5e-179
XP_012172705.1,XP_012172706.1,5e-179
XP_012172706.1,XP_012172706.1,5e-179
XP_012172707.1,XP_012172707.1,1e-106
XP_012172708.1,XP_012172708.1,2e-106
XP_012172709.1,XP_012172709.1,0.0
XP_012172710.1,XP_012172715.1,0.0
XP_012172711.1,XP_012172715.1,0.0
XP_012172712.1,XP_012172715.1,0.0
XP_012172713.1,XP_012172715.1,0.0
XP_012172714.1,XP_012172715.1,0.0
XP_012172715.1,XP_012172715.1,0.0
XP_012172716.1,XP_012172719.1,0.0
XP_012172717.1,XP_012172719.1,0.0
XP_012172718.1,XP_012172718.1,0.0
XP_012172719.1,XP_012172719.1,0.0
XP_012172720.1,XP_012172720.1,0.0
XP_012172721.1,XP_012172721.1,0.0
XP_012172722.1,XP_012172720.1,0.0
XP_012172723.1,XP_012172723.1,0.0
XP_012172724.1,XP_012172725.1,0.0
XP_012172725.1,XP_012172725.1,0.0
XP_012172726.1,XP_012172727.1,0.0
XP_012172727.1,XP_012172727.1,0.0
XP_012172728.1,XP_012172728.1,0.0
XP_012172729.1,XP_012172729.1,0.0
XP_012172730.1,XP_012172744.1,0.0
XP_012172731.1,XP_012172731.1,1e-71
XP_012172732.1,XP_012172732.1,0.0
XP_012172733.1,XP_012172733.1,0.0
XP_012172734.1,XP_012172734.1,0.0
XP_012172735.1,XP_012172735.1,0.0
XP_012172736.1,XP_012172734.1,0.0
XP_012172737.1,XP_012172737.1,0.0
XP_012172738.1,XP_012172744.1,0.0
XP_012172739.1,XP_012172739.1,0.0
XP_012172740.1,XP_012172742.1,0.0
XP_012172741.1,XP_012172742.1,0.0
XP_012172742.1,XP_012172742.1,0.0
XP_012172743.1,XP_012172743.1,9e-83
XP_012172744.1,XP_012172744.1,0.0
XP_012172745.1,XP_012172745.1,0.0
XP_012172746.1,XP_012172746.1,0.0
XP_012172747.1,XP_012172747.1,0.0
XP_012172748.1,XP_012172748.1,0.0
XP_012172749.1,XP_012172750.1,0.0
XP_012172750.1,XP_012172750.1,0.0
XP_012172751.1,XP_012172751.1,4e-69
XP_012172752.1,XP_012172753.1,3e-134
XP_012172753.1,XP_012172753.1,3e-134
XP_012172754.1,XP_012172755.1,0.0
XP_012172755.1,XP_012172755.1,0.0
XP_012172756.1,XP_003401502.1,0.0
XP_012172757.1,XP_003401504.1,0.0
XP_012172758.1,XP_012172758.1,2e-137
XP_012172759.1,XP_012172759.1,0.0
XP_012172760.1,XP_012172761.1,0.0
XP_012172761.1,XP_012172761.1,0.0
XP_012172762.1,XP_012172762.1,0.0
XP_012172763.1,XP_003401510.1,0.0
XP_012172764.1,XP_012172764.1,0.0
XP_012172765.1,XP_012172765.1,0.0
XP_012172766.1,XP_012172766.1,0.0
XP_012172767.1,XP_012172767.1,0.0
XP_012172768.1,XP_012172768.1,0.0
XP_012172769.1,XP_012172769.1,0.0
XP_012172770.1,XP_012172770.1,0.0
XP_012172771.1,XP_012172771.1,0.0
XP_012172772.1,XP_012172772.1,0.0
XP_012172773.1,XP_012172773.1,0.0
XP_012172774.1,XP_012172774.1,0.0
XP_012172775.1,XP_012172775.1,0.0
XP_012172776.1,XP_012172776.1,0.0
XP_012172777.1,XP_012172777.1,0.0
XP_012172778.1,XP_012172778.1,0.0
XP_012172779.1,XP_012172779.1,0.0
XP_012172780.1,XP_012172780.1,0.0
XP_012172781.1,XP_012172781.1,0.0
XP_012172782.1,XP_012172782.1,0.0
XP_012172783.1,XP_012172783.1,5e-119
XP_012172784.1,XP_012172784.1,0.0
XP_012172785.1,XP_012172785.1,3e-172
XP_012172786.1,XP_012172786.1,0.0
XP_012172787.1,XP_012172787.1,0.0
XP_012172788.1,XP_012172789.1,0.0
XP_012172789.1,XP_012172789.1,0.0
XP_012172790.1,XP_012172791.1,0.0
XP_012172791.1,XP_012172791.1,0.0
XP_012172792.1,XP_012172792.1,0.0
XP_012172793.1,XP_012172793.1,0.0
XP_012172794.1,XP_012172794.1,2e-132
XP_012172795.1,XP_012172795.1,0.0
XP_012172796.1,XP_012172798.1,0.0
XP_012172797.1,XP_012172798.1,0.0
XP_012172798.1,XP_012172798.1,0.0
XP_012172799.1,XP_012172799.1,0.0
XP_012172800.1,XP_012172800.1,0.0
XP_012172801.1,XP_012172801.1,0.0
XP_012172802.1,XP_012172802.1,0.0
XP_012172803.1,XP_012172803.1,0.0
XP_012172804.1,XP_012172799.1,0.0
XP_012172805.1,XP_012172799.1,0.0
XP_012172806.1,XP_012172806.1,0.0
XP_012172807.1,XP_012172807.1,0.0
XP_012172808.1,XP_012172808.1,0.0
XP_012172809.1,XP_012172809.1,0.0
XP_012172810.1,XP_012172810.1,0.0
XP_012172811.1,XP_012172811.1,0.0
XP_012172812.1,XP_012172812.1,0.0
XP_012172813.1,XP_012172813.1,0.0
XP_012172814.1,XP_012172818.1,0.0
XP_012172815.1,XP_012172818.1,0.0
XP_012172816.1,XP_012172818.1,0.0
XP_012172817.1,XP_012172818.1,0.0
XP_012172818.1,XP_012172818.1,0.0
XP_012172819.1,XP_012172819.1,0.0
XP_012172820.1,XP_012172820.1,3e-129
XP_012172821.1,XP_012172823.1,3e-125
XP_012172822.1,XP_012172823.1,3e-125
XP_012172823.1,XP_012172823.1,3e-125
XP_012172824.1,XP_012172824.1,0.0
XP_012172825.1,XP_012172825.1,0.0
XP_012172826.1,XP_012172827.1,0.0
XP_012172827.1,XP_012172827.1,0.0
XP_012172828.1,XP_012172828.1,0.0
XP_012172829.1,XP_012172829.1,0.0
XP_012172830.1,XP_012172830.1,0.0
XP_012172831.1,XP_012172831.1,2e-145
XP_012172832.1,XP_012172832.1,0.0
XP_012172833.1,XP_012172833.1,0.0
XP_012172834.1,XP_012172834.1,0.0
XP_012172835.1,XP_012172853.1,0.0
XP_012172836.1,XP_012172836.1,0.0
XP_012172837.1,XP_012172837.1,0.0
XP_012172838.1,XP_012172853.1,0.0
XP_012172839.1,XP_012172839.1,0.0
XP_012172840.1,XP_012172840.1,0.0
XP_012172841.1,XP_012172841.1,0.0
XP_012172842.1,XP_012172853.1,0.0
XP_012172843.1,XP_012172843.1,0.0
XP_012172844.1,XP_012172844.1,0.0
XP_012172845.1,XP_012172845.1,0.0
XP_012172846.1,XP_012172846.1,0.0
XP_012172847.1,XP_012172847.1,2e-117
XP_012172848.1,XP_012172853.1,0.0
XP_012172849.1,XP_012172849.1,0.0
XP_012172850.1,XP_012172850.1,0.0
XP_012172851.1,XP_012172851.1,8e-142
XP_012172852.1,XP_012172852.1,0.0
XP_012172853.1,XP_012172853.1,0.0
XP_012172854.1,XP_012172854.1,0.0
XP_012172855.1,XP_012172855.1,0.0
XP_012172856.1,XP_012172856.1,5e-150
XP_012172857.1,XP_012172857.1,0.0
XP_012172858.1,XP_012172809.1,0.0
XP_012172859.1,XP_012172859.1,0.0
XP_012172860.1,XP_012172860.1,7e-172
XP_012172861.1,XP_012172861.1,3e-140
XP_012172862.1,XP_012172862.1,0.0
XP_012172863.1,XP_012172863.1,0.0
XP_012172864.1,XP_012172864.1,0.0
XP_012172865.1,XP_012172865.1,3e-97
XP_012172866.1,XP_012172866.1,0.0
XP_012172867.1,XP_012172867.1,2e-125
XP_012172868.1,XP_012172868.1,0.0
XP_012172869.1,XP_012172869.1,0.0
XP_012172870.1,XP_012172870.1,0.0
XP_012172871.1,XP_012172871.1,0.0
XP_012172872.1,XP_012172872.1,0.0
XP_012172873.1,XP_012172873.1,0.0
XP_012172874.1,XP_012172874.1,0.0
XP_012172875.1,XP_012172874.1,0.0
XP_012172876.1,XP_012172876.1,0.0
XP_012172877.1,XP_012172879.1,0.0
XP_012172878.1,XP_012172879.1,0.0
XP_012172879.1,XP_012172879.1,0.0
XP_012172880.1,XP_012172880.1,0.0
XP_012172881.1,XP_012172881.1,0.0
XP_012172882.1,XP_012172882.1,0.0
XP_012172883.1,XP_012172881.1,0.0
XP_012172884.1,XP_012172881.1,0.0
XP_012172885.1,XP_012172881.1,0.0
XP_012172886.1,XP_012172881.1,0.0
XP_012172887.1,XP_012172887.1,0.0
XP_012172888.1,XP_012172888.1,0.0
XP_012172889.1,XP_012172889.1,0.0
XP_012172890.1,XP_012172893.1,6e-148
XP_012172891.1,XP_012172893.1,6e-148
XP_012172892.1,XP_012172893.1,6e-148
XP_012172893.1,XP_012172893.1,6e-148
XP_012172894.1,XP_012172894.1,0.0
XP_012172895.1,XP_012172899.1,3e-169
XP_012172896.1,XP_012172899.1,3e-169
XP_012172897.1,XP_012172899.1,3e-169
XP_012172898.1,XP_012172899.1,3e-169
XP_012172899.1,XP_012172899.1,3e-169
XP_012172900.1,XP_012172900.1,9e-97
XP_012172901.1,XP_012172901.1,0.0
XP_012172902.1,XP_012172902.1,0.0
XP_012172903.1,XP_012172903.1,0.0
XP_012172904.1,XP_012172904.1,0.0
XP_012172905.1,XP_012172905.1,0.0
XP_012172906.1,XP_012172906.1,0.0
XP_012172907.1,XP_012172907.1,0.0
XP_012172908.1,XP_012172908.1,0.0
XP_012172909.1,XP_012172909.1,0.0
XP_012172910.1,XP_012172910.1,0.0
XP_012172911.1,XP_012172911.1,0.0
XP_012172912.1,XP_012172912.1,1e-99
XP_012172913.1,XP_012172913.1,0.0
XP_012172914.1,XP_012172914.1,0.0
XP_012172915.1,XP_012172915.1,2e-124
XP_012172916.1,XP_012172916.1,1e-123
XP_012172917.1,XP_012172917.1,1e-70
XP_012172918.1,XP_012172918.1,0.0
XP_012172919.1,XP_012172911.1,0.0
XP_012172920.1,XP_012172920.1,7e-70
XP_012172921.1,XP_012172921.1,1e-54
XP_012172922.1,XP_012172922.1,9e-48
XP_012172923.1,XP_012172923.1,8e-38
XP_012172924.1,XP_012172924.1,1e-35
XP_012172925.1,XP_012172926.1,0.0
XP_012172926.1,XP_012172926.1,0.0
XP_012172927.1,XP_012172935.1,4e-56
XP_012172928.1,XP_012172928.1,0.0
XP_012172929.1,XP_012172929.1,3e-168
XP_012172930.1,XP_012172930.1,0.0
XP_012172931.1,XP_012172932.1,0.0
XP_012172932.1,XP_012172932.1,0.0
XP_012172933.1,XP_012172936.1,0.0
XP_012172934.1,XP_012172936.1,0.0
XP_012172935.1,XP_012172935.1,4e-56
XP_012172936.1,XP_012172936.1,0.0
XP_012172937.1,XP_012172937.1,0.0
XP_012172938.1,XP_012172938.1,0.0
XP_012172939.1,XP_012172939.1,0.0
XP_012172940.1,XP_012172940.1,0.0
XP_012172941.1,XP_012172941.1,5e-87
XP_012172942.1,XP_012172944.1,0.0
XP_012172943.1,XP_012172943.1,0.0
XP_012172944.1,XP_012172944.1,0.0
XP_012172945.1,XP_012172945.1,0.0
XP_012172946.1,XP_012172946.1,3e-88
XP_012172947.1,XP_012172947.1,3e-83
XP_012172948.1,XP_012172948.1,3e-135
XP_012172949.1,XP_012172950.1,0.0
XP_012172950.1,XP_012172950.1,0.0
XP_012172951.1,XP_012172954.1,0.0
XP_012172952.1,XP_012172954.1,0.0
XP_012172953.1,XP_012172953.1,0.0
XP_012172954.1,XP_012172954.1,0.0
XP_012172955.1,XP_012172956.1,0.0
XP_012172956.1,XP_012172956.1,0.0
XP_012172957.1,XP_012172959.1,0.0
XP_012172958.1,XP_012172959.1,0.0
XP_012172959.1,XP_012172959.1,0.0
XP_012172960.1,XP_012172960.1,4e-169
XP_012172961.1,XP_012172961.1,3e-143
XP_012172962.1,XP_012172966.1,4e-178
XP_012172963.1,XP_012172966.1,4e-178
XP_012172964.1,XP_012172966.1,4e-178
XP_012172965.1,XP_012172966.1,4e-178
XP_012172966.1,XP_012172966.1,4e-178
XP_012172967.1,XP_012172967.1,0.0
XP_012172968.1,XP_012172968.1,0.0
XP_012172969.1,XP_003401674.1,0.0
XP_012172970.1,XP_003401674.1,0.0
XP_012172971.1,XP_003401674.1,0.0
XP_012172972.1,XP_003401674.1,0.0
XP_012172973.1,XP_012172968.1,2e-171
XP_012172974.1,XP_012172968.1,2e-171
XP_012172975.1,XP_012172968.1,2e-171
XP_012172976.1,XP_012172968.1,2e-171
XP_012172977.1,XP_012172977.1,5e-174
XP_012172978.1,XP_012172978.1,0.0
XP_012172979.1,XP_012172979.1,0.0
XP_012172980.1,XP_012172980.1,0.0
XP_012172981.1,XP_012172981.1,8e-158
XP_012172982.1,XP_012172982.1,0.0
XP_012172983.1,XP_012172983.1,3e-98
XP_012172984.1,XP_012172984.1,0.0
XP_012172985.1,XP_012172985.1,0.0
XP_012172986.1,XP_003401677.1,0.0
XP_012172987.1,XP_012172987.1,0.0
XP_012172988.1,XP_012172988.1,0.0
XP_012172989.1,XP_012172989.1,0.0
XP_012172990.1,XP_012172991.1,0.0
XP_012172991.1,XP_012172991.1,0.0
XP_012172992.1,XP_012172992.1,0.0
XP_012172993.1,XP_012172992.1,0.0
XP_012172994.1,XP_012172992.1,0.0
XP_012172995.1,XP_012172992.1,0.0
XP_012172996.1,XP_012172996.1,0.0
XP_012172997.1,XP_012172997.1,0.0
XP_012172998.1,XP_012172998.1,3e-130
XP_012172999.1,XP_012173000.1,7e-122
XP_012173000.1,XP_012173000.1,7e-122
XP_012173001.1,XP_012173001.1,0.0
XP_012173002.1,XP_012173002.1,0.0
XP_012173003.1,XP_012173002.1,0.0
XP_012173004.1,XP_012173004.1,0.0
XP_012173005.1,XP_012173005.1,0.0
XP_012173006.1,XP_012173006.1,0.0
XP_012173007.1,XP_012173007.1,0.0
XP_012173008.1,XP_012173008.1,0.0
XP_012173009.1,XP_012173009.1,0.0
XP_012173010.1,XP_012173010.1,0.0
XP_012173011.1,XP_012173012.1,0.0
XP_012173012.1,XP_012173012.1,0.0
XP_012173013.1,XP_012173013.1,0.0
XP_012173014.1,XP_012173014.1,0.0
XP_012173015.1,XP_012173015.1,0.0
XP_012173016.1,XP_012173016.1,0.0
XP_012173017.1,XP_012173017.1,1e-41
XP_012173018.1,XP_012173018.1,0.0
XP_012173019.1,XP_012173019.1,0.0
XP_012173020.1,XP_012173020.1,0.0
XP_012173021.1,XP_012173021.1,2e-144
XP_012173022.1,XP_012173025.1,0.0
XP_012173023.1,XP_012173025.1,0.0
XP_012173024.1,XP_012173025.1,0.0
XP_012173025.1,XP_012173025.1,0.0
XP_012173026.1,XP_012173026.1,0.0
XP_012173027.1,XP_012173027.1,0.0
XP_012173028.1,XP_012173028.1,0.0
XP_012173029.1,XP_003393701.1,0.0
XP_012173030.1,XP_012173030.1,0.0
XP_012173031.1,XP_012173031.1,0.0
XP_012173032.1,XP_012173032.1,0.0
XP_012173033.1,XP_012173033.1,0.0
XP_012173034.1,XP_012173034.1,3e-180
XP_012173035.1,XP_012173035.1,0.0
XP_012173036.1,XP_012173038.1,0.0
XP_012173037.1,XP_012173038.1,0.0
XP_012173038.1,XP_012173038.1,0.0
XP_012173039.1,XP_012173039.1,0.0
XP_012173040.1,XP_012173035.1,0.0
XP_012173041.1,XP_012173041.1,9e-61
XP_012173042.1,XP_012173042.1,0.0
XP_012173043.1,XP_012173043.1,0.0
XP_012173044.1,XP_012173044.1,0.0
XP_012173045.1,XP_012173045.1,0.0
XP_012173046.1,XP_012173046.1,0.0
XP_012173047.1,XP_012173047.1,0.0
XP_012173048.1,XP_012173048.1,0.0
XP_012173049.1,XP_012173049.1,0.0
XP_012173050.1,XP_012173050.1,0.0
XP_012173051.1,XP_012173051.1,2e-137
XP_012173052.1,XP_012173052.1,0.0
XP_012173053.1,XP_012173053.1,0.0
XP_012173054.1,XP_012173056.1,8e-159
XP_012173055.1,XP_012173056.1,8e-159
XP_012173056.1,XP_012173056.1,8e-159
XP_012173057.1,XP_012173057.1,0.0
XP_012173058.1,XP_012173062.1,0.0
XP_012173059.1,XP_012173062.1,0.0
XP_012173060.1,XP_012173062.1,0.0
XP_012173061.1,XP_012173062.1,0.0
XP_012173062.1,XP_012173062.1,0.0
XP_012173063.1,XP_012173065.1,0.0
XP_012173064.1,XP_012173064.1,0.0
XP_012173065.1,XP_012173065.1,0.0
XP_012173066.1,XP_012173066.1,0.0
XP_012173067.1,XP_012173075.1,0.0
XP_012173068.1,XP_012173075.1,0.0
XP_012173069.1,XP_012173075.1,0.0
XP_012173070.1,XP_012173075.1,0.0
XP_012173071.1,XP_012173075.1,0.0
XP_012173072.1,XP_012173075.1,0.0
XP_012173073.1,XP_012173075.1,0.0
XP_012173074.1,XP_012173074.1,0.0
XP_012173075.1,XP_012173075.1,0.0
XP_012173076.1,XP_012173076.1,0.0
XP_012173077.1,XP_003401706.1,0.0
XP_012173078.1,XP_012173078.1,0.0
XP_012173079.1,XP_012173079.1,0.0
XP_012173080.1,XP_012173080.1,0.0
XP_012173081.1,XP_012173081.1,0.0
XP_012173082.1,XP_012173083.1,0.0
XP_012173083.1,XP_012173083.1,0.0
XP_012173084.1,XP_012173085.1,0.0
XP_012173085.1,XP_012173085.1,0.0
XP_012173086.1,XP_012173086.1,0.0
