lf,am,evalue
TRINITY_DN887_c0_g1_i1|m.7090,XP_003393583.1,4e-41
TRINITY_DN8881_c0_g1_i1|m.26318,XP_012166007.1,2e-80
TRINITY_DN8882_c0_g2_i1|m.26315,XP_012168252.1,0.0
TRINITY_DN8883_c1_g1_i1|m.26235,XP_012168041.1,9e-171
TRINITY_DN8885_c0_g1_i1|m.26238,XP_003400270.1,0.0
TRINITY_DN8885_c0_g2_i1|m.26240,XP_003400270.1,2e-131
TRINITY_DN8886_c0_g1_i1|m.26339,XP_003401504.1,0.0
TRINITY_DN8887_c0_g1_i1|m.26323,XP_012168091.1,0.0
TRINITY_DN8888_c0_g1_i1|m.26231,XP_012170640.1,2e-171
TRINITY_DN8889_c0_g1_i1|m.26355,XP_003394925.1,1e-114
TRINITY_DN8889_c0_g4_i1|m.26358,XP_012165034.1,6e-17
TRINITY_DN8890_c0_g1_i1|m.26322,XP_003398410.1,1e-89
TRINITY_DN8896_c0_g1_i1|m.26362,XP_003394534.1,0.0
TRINITY_DN8896_c0_g2_i1|m.26363,XP_003394534.1,0.0
TRINITY_DN8897_c0_g1_i1|m.26259,XP_012170041.1,0.0
TRINITY_DN8897_c1_g1_i1|m.26260,XP_003403023.1,5e-119
TRINITY_DN8899_c0_g1_i1|m.26283,XP_003400402.1,0.0
TRINITY_DN8902_c0_g2_i1|m.13692,XP_003400141.1,1e-106
TRINITY_DN8905_c0_g1_i1|m.13886,XP_012163413.1,4e-08
TRINITY_DN8905_c0_g1_i1|m.13886,XP_012163413.1,7e-06
TRINITY_DN8905_c0_g1_i1|m.13886,XP_012163413.1,3e-05
TRINITY_DN8905_c0_g1_i1|m.13886,XP_012163413.1,4e-05
TRINITY_DN8905_c0_g1_i1|m.13886,XP_012163413.1,6e-05
TRINITY_DN8905_c0_g1_i1|m.13886,XP_012163413.1,9e-05
TRINITY_DN8906_c0_g2_i1|m.13857,XP_012165502.1,1e-123
TRINITY_DN8906_c0_g3_i1|m.13859,XP_012165502.1,0.0
TRINITY_DN8909_c0_g1_i1|m.13689,XP_012168865.1,5e-39
TRINITY_DN8910_c0_g1_i1|m.13717,XP_003393047.1,0.0
TRINITY_DN8912_c0_g1_i1|m.13852,XP_012164434.1,8e-112
TRINITY_DN8916_c0_g1_i1|m.13837,XP_012166439.1,1e-27
TRINITY_DN8917_c0_g1_i1|m.13788,XP_003397055.1,0.0
TRINITY_DN8917_c0_g1_i1|m.13787,XP_012166340.1,0.0
TRINITY_DN8918_c0_g1_i1|m.13783,XP_012169519.1,2e-173
TRINITY_DN8920_c0_g1_i1|m.13786,XP_012166669.1,7e-15
TRINITY_DN8921_c0_g1_i1|m.13684,XP_003400815.1,6e-54
TRINITY_DN8921_c0_g2_i1|m.13685,XP_003400815.1,6e-54
TRINITY_DN8922_c0_g1_i1|m.13732,XP_012169203.1,0.0
TRINITY_DN8924_c0_g2_i1|m.13793,XP_012164708.1,0.0
TRINITY_DN8925_c0_g1_i1|m.13701,XP_003394360.1,2e-146
TRINITY_DN8926_c0_g1_i1|m.13679,XP_012170955.1,0.0
TRINITY_DN8926_c0_g2_i1|m.13680,XP_012170954.1,0.0
TRINITY_DN8926_c0_g2_i1|m.13680,XP_012170954.1,2e-34
TRINITY_DN8926_c0_g2_i1|m.13681,XP_012170955.1,0.0
TRINITY_DN8928_c0_g1_i1|m.13876,XP_012174737.1,0.0
TRINITY_DN8928_c0_g2_i1|m.13880,XP_012174736.1,0.0
TRINITY_DN8933_c0_g1_i1|m.13706,XP_012175095.1,2e-153
TRINITY_DN8935_c0_g1_i1|m.13726,XP_003399522.1,0.0
TRINITY_DN8940_c0_g1_i1|m.13674,XP_003396306.1,0.0
TRINITY_DN8942_c0_g1_i1|m.13781,XP_003398181.1,0.0
TRINITY_DN8942_c0_g2_i1|m.13782,XP_003398181.1,0.0
TRINITY_DN8943_c0_g1_i1|m.13794,XP_012164668.1,1e-82
TRINITY_DN8945_c0_g1_i1|m.13803,XP_003393203.1,2e-98
TRINITY_DN8947_c0_g1_i1|m.13723,XP_003396229.1,0.0
TRINITY_DN8947_c0_g2_i1|m.13725,XP_003396229.1,9e-80
TRINITY_DN8952_c0_g1_i1|m.13806,XP_003393516.1,3e-59
TRINITY_DN8952_c0_g2_i1|m.13807,XP_003393516.1,0.0
TRINITY_DN8953_c0_g1_i1|m.13777,XP_003396698.1,0.0
TRINITY_DN8957_c0_g1_i1|m.13760,XP_003394196.1,0.0
TRINITY_DN8957_c0_g1_i1|m.13761,XP_003394196.1,0.0
TRINITY_DN8959_c0_g1_i1|m.13756,XP_012167432.1,0.0
TRINITY_DN895_c0_g1_i1|m.7070,XP_012166890.1,5e-12
TRINITY_DN8960_c0_g1_i1|m.13730,XP_003400411.1,5e-161
TRINITY_DN8960_c0_g1_i1|m.13729,XP_003400411.1,0.0
TRINITY_DN8960_c0_g2_i1|m.13731,XP_003400411.1,0.0
TRINITY_DN8961_c0_g1_i1|m.13709,XP_012175612.1,0.0
TRINITY_DN8961_c0_g1_i1|m.13708,XP_012175612.1,0.0
TRINITY_DN8962_c0_g1_i1|m.13711,XP_003395332.2,4e-86
TRINITY_DN8963_c0_g1_i1|m.13675,XP_012169461.1,0.0
TRINITY_DN8964_c2_g1_i1|m.13871,XP_012163719.1,3e-139
TRINITY_DN8964_c2_g2_i1|m.13872,XP_012163678.1,2e-154
TRINITY_DN8964_c2_g3_i1|m.13873,XP_012163678.1,9e-140
TRINITY_DN8964_c2_g4_i1|m.13874,XP_012163678.1,2e-154
TRINITY_DN8965_c0_g1_i1|m.13838,XP_012172250.1,1e-75
TRINITY_DN8966_c0_g1_i1|m.13686,XP_003396578.1,7e-135
TRINITY_DN8967_c0_g1_i1|m.13677,XP_003396007.1,0.0
TRINITY_DN8968_c0_g1_i1|m.13812,XP_012169272.1,0.0
TRINITY_DN8969_c0_g1_i1|m.13808,XP_003399331.1,0.0
TRINITY_DN8970_c0_g1_i1|m.13735,XP_003400091.1,0.0
TRINITY_DN8972_c0_g1_i1|m.13737,XP_012175665.1,2e-145
TRINITY_DN8974_c0_g1_i1|m.13875,XP_003395009.1,6e-44
TRINITY_DN8975_c0_g2_i1|m.13819,XP_012166801.1,0.0
TRINITY_DN8976_c0_g1_i1|m.13720,XP_012169085.1,0.0
TRINITY_DN8977_c0_g1_i1|m.13672,XP_003401697.1,0.0
TRINITY_DN8977_c0_g2_i1|m.13673,XP_003401697.1,2e-158
TRINITY_DN8977_c0_g2_i1|m.13673,XP_003401697.1,5e-11
TRINITY_DN8978_c0_g1_i1|m.13740,XP_012170551.1,0.0
TRINITY_DN8978_c0_g2_i1|m.13744,XP_012170552.1,3e-140
TRINITY_DN8979_c0_g1_i1|m.13865,XP_012166185.1,5e-79
TRINITY_DN8979_c0_g1_i1|m.13865,XP_012166185.1,5e-10
TRINITY_DN8980_c0_g1_i1|m.13894,XP_012164376.1,5e-74
TRINITY_DN8980_c0_g2_i1|m.13895,XP_012164376.1,0.0
TRINITY_DN8980_c0_g3_i1|m.13896,XP_012164376.1,3e-117
TRINITY_DN8981_c0_g1_i1|m.13702,XP_003400947.1,2e-44
TRINITY_DN8982_c0_g1_i1|m.13667,XP_012165633.1,2e-118
TRINITY_DN8982_c0_g2_i1|m.13671,XP_012165633.1,1e-52
TRINITY_DN8984_c0_g1_i1|m.13745,XP_003400582.1,0.0
TRINITY_DN8985_c0_g1_i1|m.13817,XP_003393559.1,0.0
TRINITY_DN8986_c0_g1_i1|m.13696,XP_012166270.1,0.0
TRINITY_DN8987_c0_g2_i1|m.13748,XP_012165707.1,5e-164
TRINITY_DN8988_c0_g1_i1|m.13716,XP_003399793.1,2e-164
TRINITY_DN8989_c0_g1_i1|m.13791,XP_003400021.1,0.0
TRINITY_DN8990_c0_g1_i1|m.13829,XP_012168739.1,0.0
TRINITY_DN8991_c0_g1_i1|m.13814,XP_012173875.1,2e-108
TRINITY_DN8991_c0_g1_i1|m.13816,XP_003402297.1,3e-65
TRINITY_DN8992_c0_g1_i1|m.13889,XP_012171390.1,9e-85
TRINITY_DN8993_c0_g1_i1|m.13713,XP_012169968.1,0.0
TRINITY_DN8995_c0_g1_i1|m.13778,XP_003396247.1,3e-47
TRINITY_DN8996_c0_g1_i1|m.13840,XP_003393528.1,0.0
TRINITY_DN8997_c0_g2_i1|m.13861,XP_012176104.1,0.0
TRINITY_DN8998_c0_g1_i1|m.13801,XP_003397158.1,1e-144
TRINITY_DN8999_c0_g1_i1|m.13785,XP_003395430.1,0.0
TRINITY_DN9002_c0_g1_i1|m.4746,XP_003400446.1,0.0
TRINITY_DN9003_c0_g1_i1|m.4583,XP_012170865.1,0.0
TRINITY_DN9004_c0_g1_i1|m.4759,XP_012168726.1,0.0
TRINITY_DN9008_c0_g1_i1|m.4728,XP_003394082.1,0.0
TRINITY_DN9008_c0_g2_i1|m.4729,XP_003394082.1,0.0
TRINITY_DN9009_c1_g1_i1|m.4585,XP_003394870.1,1e-161
TRINITY_DN900_c0_g1_i1|m.11597,XP_012167224.1,0.0
TRINITY_DN900_c0_g1_i1|m.11597,XP_012167224.1,4e-38
TRINITY_DN900_c0_g1_i1|m.11597,XP_012167224.1,1e-18
TRINITY_DN900_c0_g1_i1|m.11597,XP_012167224.1,5e-17
TRINITY_DN900_c0_g2_i1|m.11599,XP_012167224.1,3e-82
TRINITY_DN9010_c0_g1_i1|m.4615,XP_003401924.1,0.0
TRINITY_DN9011_c0_g1_i1|m.4589,XP_003396588.1,0.0
TRINITY_DN9012_c0_g1_i1|m.4598,XP_003394254.1,0.0
TRINITY_DN9013_c0_g1_i1|m.4536,XP_012167103.1,7e-85
TRINITY_DN9016_c0_g1_i1|m.4621,XP_003396406.1,4e-114
TRINITY_DN9019_c0_g1_i1|m.4743,XP_003402782.1,5e-160
TRINITY_DN9020_c0_g1_i1|m.4588,XP_012166522.1,3e-32
TRINITY_DN9022_c0_g2_i1|m.4534,XP_012174249.1,7e-39
TRINITY_DN9023_c0_g1_i1|m.4751,XP_012170748.1,0.0
TRINITY_DN9024_c0_g1_i1|m.4744,XP_012170220.1,0.0
TRINITY_DN9025_c0_g1_i1|m.4767,XP_003394531.1,2e-81
TRINITY_DN9026_c0_g1_i1|m.4603,XP_003399787.1,1e-73
TRINITY_DN9027_c0_g1_i1|m.4677,XP_012171808.1,1e-63
TRINITY_DN9028_c0_g1_i1|m.4648,XP_003397596.1,2e-17
TRINITY_DN9029_c0_g1_i1|m.4700,XP_003392925.1,0.0
TRINITY_DN9029_c0_g2_i1|m.4712,XP_012173009.1,1e-119
TRINITY_DN9030_c0_g1_i1|m.4645,XP_012175803.1,1e-86
TRINITY_DN9030_c0_g1_i1|m.4644,XP_003394071.1,4e-131
TRINITY_DN9031_c0_g1_i1|m.4717,XP_003399812.1,5e-76
TRINITY_DN9032_c0_g1_i1|m.4562,XP_003396155.1,0.0
TRINITY_DN9033_c0_g1_i1|m.4679,XP_012173761.1,0.0
TRINITY_DN9033_c0_g2_i1|m.4681,XP_012173760.1,2e-175
TRINITY_DN9033_c0_g2_i1|m.4680,XP_012173760.1,0.0
TRINITY_DN9033_c0_g3_i1|m.4686,XP_012173760.1,0.0
TRINITY_DN9034_c0_g2_i1|m.4736,XP_012163641.1,0.0
TRINITY_DN9040_c0_g1_i1|m.4661,XP_012166796.1,1e-171
TRINITY_DN9041_c0_g1_i1|m.4529,XP_012170159.1,4e-80
TRINITY_DN9043_c0_g1_i1|m.4750,XP_003398024.2,0.0
TRINITY_DN9044_c0_g1_i1|m.4613,XP_003397856.1,0.0
TRINITY_DN9045_c0_g1_i1|m.4532,XP_012171199.1,0.0
TRINITY_DN9046_c0_g1_i1|m.4614,XP_012164171.1,1e-36
TRINITY_DN9047_c0_g1_i1|m.4568,XP_012167719.1,2e-128
TRINITY_DN9048_c0_g1_i1|m.4693,XP_003402777.1,6e-44
TRINITY_DN9048_c0_g2_i1|m.4694,XP_003402777.1,3e-59
TRINITY_DN9049_c0_g1_i1|m.4764,XP_012165326.1,0.0
TRINITY_DN9050_c0_g1_i1|m.4732,XP_012166479.1,0.0
TRINITY_DN9051_c0_g2_i1|m.4595,XP_012167858.1,2e-34
TRINITY_DN9052_c0_g1_i1|m.4724,XP_003402581.1,1e-110
TRINITY_DN9052_c0_g2_i1|m.4725,XP_003402581.1,1e-114
TRINITY_DN9052_c0_g3_i1|m.4726,XP_003402581.1,1e-114
TRINITY_DN9053_c0_g1_i1|m.4656,XP_012167920.1,3e-61
TRINITY_DN9053_c0_g1_i1|m.4655,XP_012167920.1,8e-124
TRINITY_DN9054_c0_g1_i1|m.4718,XP_012164098.1,5e-153
TRINITY_DN9055_c0_g1_i1|m.4540,XP_012170301.1,0.0
TRINITY_DN9056_c0_g1_i1|m.4546,XP_003403260.1,7e-158
TRINITY_DN9057_c1_g1_i1|m.4738,XP_012172140.1,0.0
TRINITY_DN9058_c0_g1_i1|m.4556,XP_012165453.1,0.0
TRINITY_DN9058_c0_g2_i1|m.4558,XP_012165453.1,0.0
TRINITY_DN9059_c0_g1_i1|m.4721,XP_003393550.1,1e-99
TRINITY_DN9059_c0_g2_i1|m.4722,XP_003393550.1,1e-99
TRINITY_DN9060_c0_g1_i1|m.4671,XP_003396511.1,2e-168
TRINITY_DN9060_c0_g2_i1|m.4676,XP_003396511.1,2e-168
TRINITY_DN9061_c0_g2_i1|m.4605,XP_003400099.1,3e-58
TRINITY_DN9061_c0_g3_i1|m.4606,XP_003400099.1,4e-166
TRINITY_DN9062_c0_g1_i1|m.4602,XP_003397736.1,1e-161
TRINITY_DN9063_c0_g1_i1|m.4753,XP_003400227.1,0.0
TRINITY_DN9064_c0_g1_i1|m.4541,XP_003398336.1,6e-104
TRINITY_DN9066_c0_g1_i1|m.4634,XP_003394121.1,0.0
TRINITY_DN9069_c0_g1_i1|m.4695,XP_003396887.1,2e-129
TRINITY_DN9070_c0_g1_i1|m.4625,XP_012168609.1,0.0
TRINITY_DN9072_c0_g1_i1|m.4630,XP_003397648.1,1e-67
TRINITY_DN9075_c0_g2_i1|m.4667,XP_003393427.1,0.0
TRINITY_DN9076_c0_g1_i1|m.4770,XP_012166030.1,1e-50
TRINITY_DN9078_c0_g1_i1|m.4582,XP_012174645.1,2e-128
TRINITY_DN9080_c0_g1_i1|m.4642,XP_003393174.1,0.0
TRINITY_DN9080_c0_g1_i1|m.4643,XP_003392977.1,2e-94
TRINITY_DN9081_c0_g1_i1|m.4593,XP_012174090.1,0.0
TRINITY_DN9083_c0_g2_i1|m.4761,XP_003394907.1,1e-150
TRINITY_DN9083_c0_g2_i1|m.4760,XP_003394907.1,4e-171
TRINITY_DN9084_c1_g2_i1|m.4741,XP_003402554.1,3e-131
TRINITY_DN9085_c0_g1_i1|m.4733,XP_003397231.1,3e-88
TRINITY_DN9085_c0_g2_i1|m.4734,XP_003397231.1,2e-78
TRINITY_DN9085_c0_g4_i1|m.4735,XP_003397231.1,2e-86
TRINITY_DN9087_c0_g1_i1|m.4748,XP_003398508.1,0.0
TRINITY_DN9088_c0_g1_i1|m.4636,XP_012164244.1,0.0
TRINITY_DN9089_c0_g1_i1|m.4616,XP_012172492.1,1e-146
TRINITY_DN908_c1_g1_i1|m.11663,XP_012173248.1,2e-11
TRINITY_DN9090_c0_g1_i1|m.4687,XP_003401353.1,0.0
TRINITY_DN9090_c0_g1_i1|m.4687,XP_003401353.1,8e-12
TRINITY_DN9091_c0_g1_i1|m.4719,XP_003394087.1,2e-163
TRINITY_DN9095_c0_g1_i1|m.4542,XP_012164267.1,0.0
TRINITY_DN9096_c0_g1_i1|m.4713,XP_003398900.1,0.0
TRINITY_DN9097_c0_g1_i1|m.4756,XP_012168047.1,0.0
TRINITY_DN9098_c0_g1_i1|m.4618,XP_012173331.1,2e-132
TRINITY_DN909_c0_g1_i1|m.11624,XP_012168351.1,4e-78
TRINITY_DN909_c0_g1_i1|m.11623,XP_003398570.1,7e-55
TRINITY_DN909_c0_g2_i1|m.11625,XP_003398570.1,7e-55
TRINITY_DN9100_c0_g1_i1|m.35887,XP_012167930.1,2e-84
TRINITY_DN9100_c0_g1_i1|m.35886,XP_012167931.1,2e-105
TRINITY_DN9101_c0_g1_i1|m.36036,XP_012165845.1,0.0
TRINITY_DN9104_c0_g1_i1|m.35852,XP_012175280.1,0.0
TRINITY_DN9108_c0_g1_i1|m.36020,XP_012171915.1,3e-08
TRINITY_DN9108_c0_g1_i1|m.36020,XP_012171915.1,1e-04
TRINITY_DN9109_c0_g1_i1|m.36014,XP_003400249.1,2e-81
TRINITY_DN910_c0_g1_i1|m.11593,XP_003400454.1,0.0
TRINITY_DN9112_c0_g1_i1|m.36069,XP_003395429.1,0.0
TRINITY_DN9113_c1_g1_i1|m.35880,XP_012167912.1,0.0
TRINITY_DN9114_c0_g1_i1|m.36010,XP_003402471.1,2e-109
TRINITY_DN9115_c0_g1_i1|m.35971,XP_012171347.1,0.0
TRINITY_DN9115_c0_g1_i1|m.35971,XP_012171347.1,6e-33
TRINITY_DN9115_c0_g1_i1|m.35971,XP_012171347.1,4e-28
TRINITY_DN9115_c0_g1_i1|m.35971,XP_012171347.1,1e-16
TRINITY_DN9116_c0_g1_i1|m.36002,XP_003395440.1,7e-15
TRINITY_DN9117_c0_g1_i1|m.35959,NP_001267865.1,0.0
TRINITY_DN9118_c0_g1_i1|m.36067,XP_003399981.2,0.0
TRINITY_DN911_c0_g1_i1|m.11622,XP_003394034.1,2e-84
TRINITY_DN9120_c0_g1_i1|m.36045,XP_003392961.1,0.0
TRINITY_DN9121_c0_g1_i1|m.36042,XP_012170286.1,2e-133
TRINITY_DN9122_c1_g1_i1|m.36000,XP_003396466.1,2e-72
TRINITY_DN9123_c0_g1_i1|m.36040,XP_012176309.1,4e-96
TRINITY_DN9125_c0_g1_i1|m.35973,XP_012176175.1,0.0
TRINITY_DN9126_c0_g1_i1|m.35845,XP_003402401.1,5e-79
TRINITY_DN9126_c0_g1_i1|m.35844,XP_012174117.1,0.0
TRINITY_DN9126_c0_g1_i1|m.35846,XP_003402402.1,1e-68
TRINITY_DN9127_c0_g1_i1|m.36016,XP_012174662.1,0.0
TRINITY_DN9128_c0_g1_i1|m.35875,XP_003401271.1,0.0
TRINITY_DN9129_c0_g1_i1|m.35965,XP_012170821.1,2e-124
TRINITY_DN912_c0_g1_i1|m.11645,XP_003398497.1,1e-97
TRINITY_DN9130_c2_g1_i1|m.36052,XP_003401782.1,0.0
TRINITY_DN9132_c0_g1_i1|m.35988,XP_003402654.1,0.0
TRINITY_DN9133_c0_g1_i1|m.36004,XP_003397663.1,0.0
TRINITY_DN9137_c0_g1_i1|m.36072,XP_003400309.1,8e-29
TRINITY_DN9137_c0_g1_i1|m.36071,XP_003400309.1,2e-41
TRINITY_DN913_c0_g1_i1|m.11620,XP_003399457.2,1e-153
TRINITY_DN9140_c0_g1_i1|m.35841,XP_012172493.1,5e-58
TRINITY_DN9142_c1_g1_i1|m.35859,XP_012173334.1,4e-08
TRINITY_DN9143_c0_g1_i1|m.36084,XP_012164313.1,0.0
TRINITY_DN9144_c0_g1_i1|m.36029,XP_012172110.1,5e-37
TRINITY_DN9144_c1_g1_i1|m.36032,XP_012172110.1,2e-85
TRINITY_DN9147_c0_g1_i1|m.36056,XP_003403203.1,1e-21
TRINITY_DN9149_c0_g1_i1|m.36049,XP_012169533.1,1e-168
TRINITY_DN914_c0_g1_i1|m.11587,XP_012172642.1,2e-64
TRINITY_DN9150_c0_g1_i1|m.35964,XP_012176663.1,3e-109
TRINITY_DN9151_c0_g1_i1|m.35874,XP_003398722.1,2e-154
TRINITY_DN9152_c0_g1_i1|m.35862,XP_003398775.1,1e-122
TRINITY_DN9153_c1_g1_i1|m.36027,XP_012164594.1,0.0
TRINITY_DN9153_c1_g1_i1|m.36027,XP_012164594.1,2e-07
TRINITY_DN9154_c0_g1_i1|m.36034,XP_012175158.1,8e-159
TRINITY_DN9158_c0_g1_i1|m.35984,XP_003397628.1,1e-69
TRINITY_DN9159_c0_g1_i1|m.35861,XP_003398805.1,0.0
TRINITY_DN9160_c0_g1_i1|m.36028,XP_012163119.1,0.0
TRINITY_DN9161_c0_g1_i1|m.35998,XP_012165454.1,4e-78
TRINITY_DN9162_c0_g1_i1|m.35871,XP_012166223.1,0.0
TRINITY_DN9163_c0_g1_i1|m.36086,XP_003394298.1,0.0
TRINITY_DN9165_c0_g1_i1|m.35969,XP_012167475.1,1e-15
TRINITY_DN9167_c0_g1_i1|m.36022,XP_012168042.1,4e-130
TRINITY_DN9169_c0_g1_i1|m.35906,XP_012167198.1,0.0
TRINITY_DN9175_c0_g1_i1|m.35985,XP_003394310.1,0.0
TRINITY_DN9176_c0_g1_i1|m.35853,XP_012166572.1,8e-28
TRINITY_DN9176_c0_g2_i1|m.35854,XP_012166572.1,1e-27
TRINITY_DN9177_c0_g1_i1|m.36090,XP_012173358.1,3e-57
TRINITY_DN9178_c0_g1_i1|m.35877,XP_012173154.1,4e-90
TRINITY_DN9178_c0_g1_i1|m.35877,XP_012173154.1,4e-05
TRINITY_DN9179_c0_g1_i1|m.35956,XP_012164189.1,3e-151
TRINITY_DN917_c0_g1_i1|m.11673,XP_012172571.1,2e-175
TRINITY_DN917_c0_g2_i1|m.11674,XP_012172576.1,6e-160
TRINITY_DN9180_c0_g1_i1|m.36083,XP_012174577.1,0.0
TRINITY_DN9182_c0_g1_i1|m.35842,XP_012171756.1,0.0
TRINITY_DN9183_c0_g1_i1|m.35975,XP_012172279.1,8e-124
TRINITY_DN9187_c0_g1_i1|m.36059,XP_012175829.1,0.0
TRINITY_DN9188_c1_g1_i1|m.36088,XP_012171649.1,1e-155
TRINITY_DN918_c0_g1_i1|m.11576,XP_003394443.1,0.0
TRINITY_DN9191_c0_g1_i1|m.35866,XP_012168835.1,0.0
TRINITY_DN9191_c0_g1_i1|m.35866,XP_012168835.1,7e-25
TRINITY_DN9191_c0_g1_i1|m.35866,XP_012168835.1,5e-18
TRINITY_DN9192_c0_g1_i1|m.35952,XP_012166975.1,0.0
TRINITY_DN9194_c0_g1_i1|m.36057,XP_012174297.1,3e-45
TRINITY_DN9195_c0_g1_i1|m.36007,XP_012164423.1,3e-137
TRINITY_DN9197_c0_g1_i1|m.36039,XP_012174281.1,1e-135
TRINITY_DN9198_c0_g1_i1|m.36005,XP_003399339.1,2e-56
TRINITY_DN9199_c2_g1_i1|m.35958,XP_003399387.1,0.0
TRINITY_DN919_c0_g1_i1|m.11641,XP_012168769.1,7e-91
TRINITY_DN9200_c0_g1_i1|m.40924,XP_003392999.1,0.0
TRINITY_DN9202_c0_g1_i1|m.40905,XP_012176254.1,1e-28
TRINITY_DN9205_c0_g1_i1|m.40812,XP_012163521.1,0.0
TRINITY_DN9206_c0_g1_i1|m.40769,XP_012167081.1,0.0
TRINITY_DN9206_c0_g1_i1|m.40770,XP_012167081.1,5e-129
TRINITY_DN9207_c0_g1_i1|m.40995,XP_012172343.1,1e-131
TRINITY_DN9208_c0_g1_i1|m.41052,XP_003398070.1,0.0
TRINITY_DN920_c0_g1_i1|m.11665,XP_003399380.1,0.0
TRINITY_DN920_c0_g2_i1|m.11667,XP_003399380.1,0.0
TRINITY_DN9210_c0_g1_i1|m.40961,XP_012169506.1,1e-168
TRINITY_DN9212_c0_g1_i1|m.41012,XP_003394304.1,8e-162
TRINITY_DN9213_c0_g1_i1|m.40928,XP_012169824.1,0.0
TRINITY_DN9214_c0_g1_i1|m.41020,XP_012166205.1,0.0
TRINITY_DN9214_c0_g1_i1|m.41020,XP_012166205.1,2e-169
TRINITY_DN9215_c0_g1_i1|m.41033,XP_003399020.1,7e-176
TRINITY_DN9217_c1_g1_i1|m.40972,XP_012175111.1,0.0
TRINITY_DN9217_c1_g2_i1|m.40973,XP_012175113.1,0.0
TRINITY_DN9217_c1_g3_i1|m.40974,XP_012175113.1,6e-172
TRINITY_DN9218_c0_g1_i1|m.41057,XP_012165841.1,0.0
TRINITY_DN921_c0_g1_i1|m.11604,XP_012168386.1,1e-141
TRINITY_DN9220_c0_g1_i1|m.40899,XP_012165514.1,7e-169
TRINITY_DN9222_c0_g1_i1|m.40887,XP_012171560.1,0.0
TRINITY_DN9223_c0_g3_i1|m.40805,XP_003401691.1,3e-36
TRINITY_DN9228_c0_g1_i1|m.40794,XP_012164867.1,0.0
TRINITY_DN9229_c0_g1_i1|m.41054,XP_003399213.1,0.0
TRINITY_DN9230_c0_g1_i1|m.40777,XP_012176400.1,8e-116
TRINITY_DN9230_c0_g1_i1|m.40778,XP_012176400.1,3e-100
TRINITY_DN9232_c0_g1_i1|m.40907,XP_003400403.1,8e-74
TRINITY_DN9233_c0_g1_i1|m.40906,XP_003401425.1,0.0
TRINITY_DN9235_c0_g1_i1|m.41023,XP_003401313.1,0.0
TRINITY_DN9237_c0_g2_i1|m.40937,XP_003393283.1,0.0
TRINITY_DN9239_c0_g1_i1|m.41061,XP_012164920.1,6e-122
TRINITY_DN923_c0_g1_i1|m.11585,XP_012165661.1,0.0
TRINITY_DN9241_c0_g1_i1|m.40920,XP_003398728.1,5e-124
TRINITY_DN9242_c0_g1_i1|m.41014,XP_003402371.1,3e-52
TRINITY_DN9243_c0_g1_i1|m.41010,XP_003399802.1,0.0
TRINITY_DN9244_c0_g1_i1|m.40936,XP_003396112.1,2e-105
TRINITY_DN9245_c0_g1_i1|m.40811,XP_003403012.2,5e-16
TRINITY_DN9245_c0_g1_i1|m.40811,XP_003403012.2,2e-07
TRINITY_DN9245_c0_g1_i1|m.40811,XP_003403012.2,7e-05
TRINITY_DN9246_c0_g1_i1|m.40789,XP_012171290.1,3e-36
TRINITY_DN9249_c0_g1_i1|m.41056,XP_003400751.1,4e-52
TRINITY_DN924_c0_g2_i1|m.11579,XP_003395707.1,5e-80
TRINITY_DN9250_c0_g1_i1|m.40806,XP_003395723.2,0.0
TRINITY_DN9251_c0_g1_i1|m.40774,XP_003398175.1,0.0
TRINITY_DN9253_c0_g1_i1|m.40889,XP_003394749.1,0.0
TRINITY_DN9255_c0_g1_i1|m.40998,XP_003395499.1,3e-44
TRINITY_DN9256_c0_g1_i1|m.40825,XP_003399926.2,3e-47
TRINITY_DN9256_c0_g1_i1|m.40826,XP_003399926.2,6e-43
TRINITY_DN9257_c0_g2_i1|m.40875,XP_012176065.1,4e-54
TRINITY_DN925_c0_g1_i1|m.11633,XP_012168114.1,4e-105
TRINITY_DN9260_c0_g1_i1|m.40878,XP_012176238.1,6e-115
TRINITY_DN9260_c1_g1_i1|m.40879,XP_012176235.1,2e-88
TRINITY_DN9261_c0_g1_i1|m.41002,XP_012163141.1,0.0
TRINITY_DN9262_c0_g1_i1|m.41000,XP_012169631.1,0.0
TRINITY_DN9264_c1_g1_i1|m.40911,XP_012175089.1,0.0
TRINITY_DN9265_c0_g1_i1|m.40790,XP_003399935.1,0.0
TRINITY_DN9266_c0_g1_i1|m.40979,XP_012170951.1,5e-166
TRINITY_DN9267_c1_g1_i1|m.40802,XP_003393048.1,3e-170
TRINITY_DN9268_c0_g1_i1|m.40854,XP_003396592.1,0.0
TRINITY_DN9269_c0_g1_i1|m.41036,XP_012171025.1,1e-97
TRINITY_DN9269_c0_g3_i1|m.41040,XP_012171025.1,3e-71
TRINITY_DN9270_c0_g1_i1|m.40849,XP_012164324.1,0.0
TRINITY_DN9271_c0_g2_i1|m.40893,XP_003396601.1,2e-103
TRINITY_DN9271_c0_g2_i1|m.40892,XP_012165624.1,0.0
TRINITY_DN9271_c1_g1_i1|m.40897,XP_003398794.1,0.0
TRINITY_DN9273_c0_g1_i1|m.40926,XP_003395850.1,1e-160
TRINITY_DN9274_c0_g1_i1|m.40814,XP_003394583.1,0.0
TRINITY_DN9275_c0_g1_i1|m.41022,XP_012171933.1,3e-22
